city_name,country,city_lat,city_lon,population,max_temp_raw,max_temp,cell_idx,time_idx,timestamp,lat,lon,continent
San Nicolas,Argentina,-33.3300211,-60.2400029,127742,311.6293334960937,38.47933349609377,5285356,46765,1966-01-02T18:00:00.000000000,-33.286468505859375,299.6300964355469,South America
Paraguarí,Paraguay,-25.6200008,-57.16001,18881,311.6285705566406,38.47857055664065,4908175,25669,1958-10-14T18:00:00.000000000,-25.6239013671875,302.771728515625,South America
Lanxi,China,46.2663607,126.2759509,72528,311.6285400390625,38.47854003906252,783339,7601,1952-08-08T06:00:00.000000000,46.29174041748047,126.3738021850586,Asia
Najran,Saudi Arabia,17.5065399,44.1315592,369609,311.6278076171875,38.47780761718752,2140849,4627,1951-08-02T12:00:00.000000000,17.53954315185547,44.260868072509766,Asia
Izamal,Mexico,20.9304136,-89.020055,14954,311.623779296875,38.47377929687502,1945348,6558,1952-03-30T21:00:00.000000000,20.98418235778809,270.91278076171875,North America
Coroatá,Brazil,-4.1295813,-44.1500031,34129,311.6236877441406,38.47368774414065,3595419,5173,1951-10-09T18:00:00.000000000,-4.112477779388428,315.88092041015625,South America
Stara Zagora,Bulgaria,42.4231328,25.6227148,143431,311.6228942871094,38.4728942871094,929039,19331,1956-08-13T12:00:00.000000000,42.35500717163086,25.733137130737305,Europe
Okayama,Japan,34.6720296,133.9170865,866092,311.6221618652344,38.4721618652344,1257253,7601,1952-08-08T06:00:00.000000000,34.55184555053711,134.03530883789062,Asia
Zvishavane,Zimbabwe,-20.3295744,30.0499898,35896,311.6219787597656,38.47197875976565,4618013,17123,1955-11-11T12:00:00.000000000,-20.35149383544922,30.120603561401367,Africa
Ife,Nigeria,7.4804336,4.5600211,482365,311.6210632324219,38.4710632324219,2773030,3284,1951-02-15T15:00:00.000000000,7.486818790435791,4.431239604949951,Africa
Tocantinópolis,Brazil,-6.3195768,-47.4199844,8750,311.6177978515625,38.46779785156252,3745431,5021,1951-09-20T18:00:00.000000000,-6.291739940643311,312.62762451171875,South America
Nenjiang,China,49.1799813,125.2300199,87236,311.6136169433594,38.4636169433594,684054,28169,1959-08-23T06:00:00.000000000,49.17398834228516,125.23076629638672,Asia
Iwo,Nigeria,7.6299593,4.1799926,250443,311.61346435546875,38.46346435546877,2758915,3284,1951-02-15T15:00:00.000000000,7.6977152824401855,4.212766170501709,Africa
Zadar,Croatia,44.1201351,15.2622619,71258,311.6111145019531,38.46111450195315,862056,16331,1955-08-04T12:00:00.000000000,44.11247634887695,15.3424654006958,Europe
Bulaevo,Kazakhstan,54.9053166,70.4399792,9886,311.6103210449219,38.4603210449219,505365,51418,1967-08-07T09:00:00.000000000,54.9384880065918,70.3180923461914,Asia
Francistown,Botswana,-21.1700399,27.5000162,89979,311.6065368652344,38.4565368652344,4665476,5723,1951-12-17T12:00:00.000000000,-21.195077896118164,27.466938018798828,Africa
Petropavlovsk,Kazakhstan,54.8799951,69.220002,228238,311.60406494140625,38.45406494140627,507371,57074,1969-07-14T09:00:00.000000000,54.8681869506836,69.10713958740234,Asia
Pa-an,Myanmar,16.8499981,97.6167006,50000,311.60205078125,38.45205078125002,2183054,3913,1951-05-05T06:00:00.000000000,16.83655548095703,97.66506958007812,Asia
At Tafilah,Jordan,30.833334,35.6000046,25429,311.6015625,38.45156250000002,1430034,47931,1966-05-28T12:00:00.000000000,30.82600975036621,35.53191375732422,Asia
Lobos,Argentina,-35.184895,-59.0946723,18278,311.5987854003906,38.44878540039065,5368324,46757,1966-01-01T18:00:00.000000000,-35.114234924316406,300.8407592773437,South America
Xilinhot,China,43.9443319,116.0443274,120965,311.59686279296875,38.44686279296877,865420,7425,1952-07-17T06:00:00.000000000,44.042179107666016,115.9878387451172,Asia
Marovoay,Madagascar,-16.0995483,46.6333186,31253,311.59600830078125,38.44600830078127,4372107,8331,1952-11-07T12:00:00.000000000,-16.133567810058594,46.66350555419922,Africa
Oum el Bouaghi,Algeria,35.8499972,7.1499965,100821,311.5956726074219,38.4456726074219,1202822,51259,1967-07-18T12:00:00.000000000,35.746925354003906,7.19072151184082,Africa
Pyongsan,North Korea,38.3366897,126.3866418,66260,311.5912780761719,38.4412780761719,1094719,7569,1952-08-04T06:00:00.000000000,38.277679443359375,126.3648681640625,Asia
Carmelo,Uruguay,-33.9896191,-58.2999921,16921,311.58807373046875,38.43807373046877,5320802,46741,1965-12-30T18:00:00.000000000,-34.05975341796875,301.7250061035156,South America
Marbella,Spain,36.5166199,-4.8833301,186131,311.5879211425781,38.43792114257815,1168839,25132,1958-08-08T15:00:00.000000000,36.59050750732422,355.170166015625,Europe
Boffa,Guinea,10.1850031,-14.0429964,2332,311.58612060546875,38.43612060546877,2596703,38420,1963-02-24T15:00:00.000000000,10.228470802307127,346.0140380859375,Africa
Progress,Russia,49.7503858,129.6166772,146,311.5846252441406,38.43462524414065,663190,7545,1952-08-01T06:00:00.000000000,49.806678771972656,129.6875,Europe
Stamford,United States of America,41.0533456,-73.5391911,746920,311.58270263671875,38.43270263671877,986397,4525,1951-07-20T18:00:00.000000000,40.949031829833984,286.28204345703125,North America
Faranah,Guinea,10.0404065,-10.7500004,19469,311.5820007324219,38.4320007324219,2605868,3588,1951-03-25T15:00:00.000000000,10.087873458862305,349.2725830078125,Africa
Mercedes,Argentina,-34.6600175,-59.4400259,52949,311.5782165527344,38.4282165527344,5346253,46765,1966-01-02T18:00:00.000000000,-34.62214279174805,300.56817626953125,South America
Fernandópolis,Brazil,-20.2696297,-50.2600436,61931,311.5780029296875,38.42800292968752,4617123,14029,1954-10-20T18:00:00.000000000,-20.28119468688965,309.6686706542969,South America
Lowell,United States of America,42.6336884,-71.3166911,723629,311.5771484375,38.42714843750002,922863,4669,1951-08-07T18:00:00.000000000,42.56590270996094,288.8218078613281,North America
Shahhat,Libya,32.828137,21.8621691,45000,311.57574462890625,38.42574462890627,1336770,27730,1959-06-29T09:00:00.000000000,32.794376373291016,21.784841537475582,Africa
Tomsk,Russia,56.494987,84.9750093,535479,311.57525634765625,38.42525634765627,464098,57122,1969-07-20T09:00:00.000000000,56.41476058959961,84.77178192138672,Europe
Yancheng,China,33.337876796411734,120.16752009132612,839000,311.5731506347656,38.42315063476565,1318107,10489,1953-08-04T06:00:00.000000000,33.21616744995117,120.03694915771484,Asia
Daqing,China,46.581905,124.9980622,1693000,311.5675354003906,38.41753540039065,780830,7601,1952-08-08T06:00:00.000000000,46.362037658691406,125.27999877929688,Asia
Lake City,United States of America,30.1897193,-82.6397467,29395,311.5668029785156,38.41680297851565,1466358,27662,1959-06-20T21:00:00.000000000,30.123022079467773,277.3598022460937,North America
Azul,Argentina,-36.7796297,-59.8699996,53941,311.5658264160156,38.41582641601565,5439449,29341,1960-01-16T18:00:00.000000000,-36.73110580444336,300.1181030273437,South America
Ulan-Ude,Russia,51.8249878,107.6249963,360278,311.5652770996094,38.4152770996094,600126,13410,1954-08-04T09:00:00.000000000,51.77504348754883,107.40876007080078,Europe
Nsukka,Nigeria,6.8670343,7.383363,111017,311.56494140625,38.41494140625002,2806136,396,1950-02-19T15:00:00.000000000,6.994727611541748,7.291139125823975,Africa
Ascensión,Mexico,31.1000255,-107.979983,11781,311.5643615722656,38.41436157226565,1418562,13062,1954-06-21T21:00:00.000000000,31.10720443725586,252.04275512695312,North America
Aranyaprathet,Thailand,13.6823548,102.4969372,22472,311.5639953613281,38.41399536132815,2375222,3905,1951-05-04T06:00:00.000000000,13.673110008239746,102.55046081542967,Asia
Qabala,Azerbaijan,40.9813889,47.8458333,11867,311.5634460449219,38.4134460449219,984537,54267,1968-07-28T12:00:00.000000000,40.949031829833984,47.82051467895508,Asia
Leopoldina,Brazil,-21.5300179,-42.6400436,46742,311.56256103515625,38.41256103515627,4684332,13997,1954-10-16T18:00:00.000000000,-21.476274490356445,317.34423828125,South America
Caxito,Angola,-8.5795422,13.6599825,28224,311.5623474121094,38.4123474121094,3892433,38491,1963-03-05T12:00:00.000000000,-8.541300773620605,13.69733428955078,Africa
Takamatsu,Japan,34.344737,134.044779,334223,311.5615234375,38.41152343750002,1263603,7593,1952-08-07T06:00:00.000000000,34.41124725341797,133.92453002929688,Asia
Aiken,United States of America,33.5494625,-81.7206039,46196,311.5609741210937,38.41097412109377,1306570,51357,1967-07-30T18:00:00.000000000,33.49736404418945,278.2425842285156,North America
Borisoglebsk,Russia,51.3687108,42.0887382,68597,311.5557861328125,38.40578613281252,612943,19099,1956-07-15T12:00:00.000000000,51.353248596191406,42.07581329345703,Europe
Huaiyin,China,33.58516490333014,119.06596724668915,1264000,311.5537414550781,38.40374145507815,1305143,10489,1953-08-04T06:00:00.000000000,33.49736404418945,119.2945556640625,Asia
Colíder,Brazil,-10.8172868,-55.4505795,27139,311.553466796875,38.40346679687502,4042964,5045,1951-09-23T18:00:00.000000000,-10.790861129760742,304.6153869628906,South America
São Borja,Brazil,-28.6596085,-56.0099768,59613,311.551025390625,38.40102539062502,5066175,669,1950-03-25T18:00:00.000000000,-28.7170467376709,304.0068359375,South America
Labinsk,Russia,44.6347807,40.7442724,61945,311.5508728027344,38.4008728027344,841358,30859,1960-07-24T12:00:00.000000000,44.67486572265625,40.770416259765625,Europe
Powell,United States of America,44.7586749,-108.7584367,6895,311.55029296875,38.40029296875002,840281,57118,1969-07-19T21:00:00.000000000,44.74516677856445,251.25,North America
Salt Lake City,United States of America,40.7769622,-111.9319978,966000,311.5472412109375,38.39724121093752,994543,7710,1952-08-21T21:00:00.000000000,40.73813629150391,248.0425567626953,North America
Regina,Canada,50.450033,-104.6170099,176183,311.54705810546875,38.39705810546877,643412,7590,1952-08-06T21:00:00.000000000,50.43936538696289,255.23809814453125,North America
Floriano,Brazil,-6.7695752,-43.0299681,48587,311.5469665527344,38.3969665527344,3774088,5325,1951-10-28T18:00:00.000000000,-6.713532447814941,317.0058898925781,South America
Qingdao,China,36.0919251,120.3280631,2866000,311.5445556640625,38.39455566406252,1182170,24969,1958-07-19T06:00:00.000000000,36.239013671875,120.0780258178711,Asia
Nakhon Nayok,Thailand,14.200002,101.2159987,21309,311.5442199707031,38.39421997070315,2344790,3905,1951-05-04T06:00:00.000000000,14.165202140808104,101.21883392333984,Asia
Kolar,India,13.1337061,78.1333597,144625,311.54364013671875,38.39364013671877,2401153,3986,1951-05-14T09:00:00.000000000,13.251317977905272,78.2573013305664,Asia
Svobodnyy,Russia,51.4061762,128.1311865,63620,311.5431823730469,38.3931823730469,611259,4441,1951-07-10T06:00:00.000000000,51.42354965209961,128.0831756591797,Europe
Zongo,Congo (Kinshasa),4.3303416,18.6150288,17667,311.54229736328125,38.39229736328127,2989224,23764,1958-02-18T15:00:00.000000000,4.323374271392822,18.54456329345703,Africa
Concord,United States of America,43.2080719,-71.5380471,44606,311.5413818359375,38.39138183593752,898567,1502,1950-07-07T21:00:00.000000000,43.19859313964844,288.4029846191406,North America
Lehututu,Botswana,-23.9696106,21.870024,1942,311.5389099121094,38.3889099121094,4815790,5723,1951-12-17T12:00:00.000000000,-23.936731338500977,21.92796516418457,Africa
Horqueta,Paraguay,-23.3396232,-57.0500167,16171,311.53875732421875,38.38875732421877,4788413,25645,1958-10-11T18:00:00.000000000,-23.374340057373047,302.9936828613281,South America
Huangshi,China,30.2200016,115.0999922,688090,311.53717041015625,38.38717041015627,1461392,30905,1960-07-30T06:00:00.000000000,30.193321228027344,114.9473648071289,Asia
Ob,Russia,54.9980499,82.7076542,39949,311.53338623046875,38.38338623046877,503425,54586,1968-09-06T09:00:00.000000000,55.008785247802734,82.64939880371094,Europe
Novosibirsk,Russia,55.031906,82.958096,1389000,311.53338623046875,38.38338623046877,503425,54586,1968-09-06T09:00:00.000000000,55.008785247802734,82.64939880371094,Europe
Chapadinha,Brazil,-3.7395276,-43.3599996,40804,311.5308532714844,38.3808532714844,3570866,5165,1951-10-08T18:00:00.000000000,-3.760984182357788,316.5718994140625,South America
Itu,Brazil,-23.2600415,-47.3000175,320170,311.530517578125,38.38051757812502,4780894,25677,1958-10-15T18:00:00.000000000,-23.23374366760254,312.6415100097656,South America
Karlovac,Croatia,45.4872093,15.5477742,55063,311.5296630859375,38.37966308593752,810334,19323,1956-08-12T12:00:00.000000000,45.51845169067383,15.541601181030272,Europe
Yemanzhelinsk,Russia,54.7488662,61.2935091,42023,311.5296630859375,38.37966308593752,511365,57051,1969-07-11T12:00:00.000000000,54.72759246826172,61.3636360168457,Europe
Walvis Bay,Namibia,-22.9575277,14.5053055,52058,311.52880859375,38.37880859375002,4766263,7723,1952-08-23T12:00:00.000000000,-23.022846221923828,14.576802253723145,Africa
Songnam,South Korea,37.440557,127.1358319,942000,311.5277404785156,38.37774047851565,1124519,7561,1952-08-03T06:00:00.000000000,37.57469177246094,127.08000183105467,Asia
Seoul,South Korea,37.568295,126.9977851,9796000,311.5277404785156,38.37774047851565,1124519,7561,1952-08-03T06:00:00.000000000,37.57469177246094,127.08000183105467,Asia
Aix-en-Provence,France,43.5199909,5.4499926,146821,311.5263977050781,38.37639770507815,883119,51491,1967-08-16T12:00:00.000000000,43.550086975097656,5.278195381164551,Europe
Bucheon,South Korea,37.5008348,126.7811097,866000,311.52398681640625,38.37398681640627,1127517,1457,1950-07-02T06:00:00.000000000,37.50439453125,126.67110443115234,Asia
Sokodé,Togo,8.9904706,1.1499967,117811,311.5236511230469,38.3736511230469,2674959,396,1950-02-19T15:00:00.000000000,8.963092803955078,1.1668107509613037,Africa
Mandera,Somalia,3.9404429,41.8600183,52885,311.5234375,38.37343750000002,3014044,41675,1964-04-06T12:00:00.000000000,3.971880435943604,41.92182540893555,Africa
Manzanillo,Cuba,20.3437569,-77.1166472,128188,311.5228881835937,38.37288818359377,1989118,33877,1961-08-05T18:00:00.000000000,20.21089553833008,282.9087219238281,North America
Kerman,Iran,30.2999968,57.0800195,577514,311.5225830078125,38.37258300781252,1460842,1443,1950-06-30T12:00:00.000000000,30.193321228027344,57.05263137817383,Asia
Tayshet,Russia,55.927709,97.9877034,52184,311.5199584960937,38.36995849609377,477756,28081,1959-08-12T06:00:00.000000000,55.92266845703125,97.9141082763672,Europe
Lancaster,United States of America,39.7192151,-82.6053044,48829,311.51861572265625,38.36861572265627,1034660,1589,1950-07-18T18:00:00.000000000,39.75395202636719,277.38525390625,North America
Mokpo,South Korea,34.8068018,126.3958402,268402,311.5171203613281,38.36712036132815,1244531,1457,1950-07-02T06:00:00.000000000,34.833038330078125,126.27376556396484,Asia
Enugu,Nigeria,6.4500314,7.4999967,688862,311.51470947265625,38.36470947265627,2848945,388,1950-02-18T15:00:00.000000000,6.362038612365723,7.613065242767334,Africa
Tatabánya,Hungary,47.5499972,18.4329996,70541,311.5082397460937,38.35823974609377,740629,19331,1956-08-13T12:00:00.000000000,47.48681640625,18.4729061126709,Europe
Atakpamé,Togo,7.5300429,1.1200244,80683,311.5075378417969,38.3575378417969,2772987,396,1950-02-19T15:00:00.000000000,7.486818790435791,1.146010160446167,Africa
Eisenstadt,Austria,47.8332991,16.5332975,13165,311.5067749023437,38.35677490234377,728495,19324,1956-08-12T15:00:00.000000000,47.83831024169922,16.539735794067383,Europe
Călărași,Romania,44.2062797,27.3259183,73224,311.5052795410156,38.35527954101565,856899,22339,1957-08-24T12:00:00.000000000,44.253074645996094,27.3435115814209,Europe
Shahrud,Iran,36.4228788,54.9628877,131889,311.498779296875,38.34877929687502,1172409,27858,1959-07-15T09:00:00.000000000,36.44991302490234,55.10443878173828,Asia
Guantánamo,Cuba,20.1452936,-75.2061436,272801,311.4979248046875,38.34792480468752,1993130,1589,1950-07-18T18:00:00.000000000,20.140596389770508,284.7895812988281,North America
Orodara,Burkina Faso,10.9739971,-4.9079965,18632,311.4973449707031,38.34734497070315,2546922,9572,1953-04-11T15:00:00.000000000,11.001757621765137,355.0531921386719,Africa
Alicante,Spain,38.3512199,-0.4836407,315863,311.4964904785156,38.34649047851565,1090719,4635,1951-08-03T12:00:00.000000000,38.41827774047852,359.3902587890625,Europe
Auburn,United States of America,32.6097007,-85.4808395,73929,311.4961242675781,38.34612426757815,1348904,51365,1967-07-31T18:00:00.000000000,32.58348083496094,274.4945068359375,North America
Luzhou,China,28.8819259,105.3780712,1537000,311.4952697753906,38.34526977539065,1530487,4538,1951-07-22T09:00:00.000000000,28.78734588623047,105.63428497314452,Asia
Quaraí,Brazil,-30.3800203,-56.4599494,23229,311.4950866699219,38.3450866699219,5145673,669,1950-03-25T18:00:00.000000000,-30.33391761779785,303.5521545410156,South America
Nipigon,Canada,49.0170455,-88.2499728,1204,311.4931335449219,38.3431335449219,689696,51238,1967-07-15T21:00:00.000000000,49.033390045166016,271.6865539550781,North America
Belogorsk,Russia,50.9191,128.4637243,70203,311.49273681640625,38.34273681640627,629081,4433,1951-07-09T06:00:00.000000000,50.86116027832031,128.50267028808594,Europe
Sotouboua,Togo,8.5570021,0.9849965,21054,311.49139404296875,38.34139404296877,2702785,396,1950-02-19T15:00:00.000000000,8.541300773620605,1.006018877029419,Africa
Tacuarembó,Uruguay,-31.709965,-55.9800045,54277,311.4842224121094,38.3342224121094,5209757,669,1950-03-25T18:00:00.000000000,-31.66959571838379,303.9927978515625,South America
Suihua,China,46.6304212,126.9799906,252245,311.4808959960937,38.33089599609377,775850,7601,1952-08-08T06:00:00.000000000,46.50263595581055,126.83788299560548,Asia
Cherepanovo,Russia,54.2336263,83.3688024,20125,311.4801940917969,38.3301940917969,527800,57122,1969-07-20T09:00:00.000000000,54.16519927978516,83.34630584716797,Europe
Sinuiju,North Korea,40.0858594,124.4212837,288112,311.4775390625,38.32753906250002,1016257,7553,1952-08-02T06:00:00.000000000,40.17574691772461,124.33380126953124,Asia
Sisaket,Thailand,15.1202515,104.3298486,44751,311.4769287109375,38.32692871093752,2284584,12418,1954-04-02T09:00:00.000000000,15.149384498596191,104.3966293334961,Asia
Jaguarão,Brazil,-32.5600423,-53.369983,29613,311.4767150878906,38.32671508789065,5249508,669,1950-03-25T18:00:00.000000000,-32.513179779052734,306.5693359375,South America
Kediri,Indonesia,-7.7896163,112.0000264,235143,311.4764404296875,38.32644042968752,3837582,52025,1967-10-22T06:00:00.000000000,-7.6977152824401855,111.98297882080078,Asia
Nantong,China,31.982268964224712,120.92458731909475,947000,311.4759216308594,38.3259216308594,1380536,10497,1953-08-05T06:00:00.000000000,31.880491256713867,120.86642456054688,Asia
Kumasi,Ghana,6.6919367,-1.6319603,1646000,311.47528076171875,38.32528076171877,2825000,9316,1953-03-10T15:00:00.000000000,6.7838311195373535,358.18182373046875,Africa
Chelyabinsk,Russia,55.1569371,61.4367223,1091000,311.4746398925781,38.32463989257815,505316,57059,1969-07-12T12:00:00.000000000,54.9384880065918,61.55069732666016,Europe
Iksan,South Korea,35.9409703,126.9454191,283501,311.4732360839844,38.3232360839844,1191474,7561,1952-08-03T06:00:00.000000000,36.02811813354492,127.07254028320312,Asia
Iporá,Brazil,-16.4500179,-51.1299905,28254,311.4731750488281,38.32317504882815,4396223,11133,1953-10-23T18:00:00.000000000,-16.485061645507812,308.8285827636719,South America
Dothan,United States of America,31.2234546,-85.3905866,61741,311.4717712402344,38.3217712402344,1412043,51365,1967-07-31T18:00:00.000000000,31.247802734375,274.6071472167969,North America
Linhai,China,28.8500078,121.1199865,251759,311.4662780761719,38.3162780761719,1523647,10497,1953-08-05T06:00:00.000000000,28.927942276000977,121.13401794433594,Asia
Datong,China,40.0819658,113.2980529,1873000,311.4645690917969,38.3145690917969,1024742,7417,1952-07-16T06:00:00.000000000,39.96485137939453,113.37989044189452,Asia
Gbadolite,Congo (Kinshasa),4.2903699,21.0199467,50493,311.4635314941406,38.31353149414065,2989258,396,1950-02-19T15:00:00.000000000,4.323374271392822,21.046606063842773,Africa
Sinop,Brazil,-11.8499886,-55.4599846,8961,311.4625549316406,38.31255493164065,4110353,5029,1951-09-21T18:00:00.000000000,-11.845342636108398,304.5967712402344,South America
Bo,Sierra Leone,7.9700161,-11.7400175,174354,311.46246337890625,38.31246337890627,2739948,404,1950-02-20T15:00:00.000000000,8.049208641052246,348.30767822265625,Africa
Coeur d'Alene,United States of America,47.6780833,-116.7794458,34514,311.4615478515625,38.31154785156252,734857,45510,1965-07-29T21:00:00.000000000,47.697715759277344,243.11880493164065,North America
Yongzhou,China,26.417919935871467,111.60913498645752,1000000,311.4613342285156,38.31133422851565,1659110,57657,1969-09-25T06:00:00.000000000,26.256589889526367,111.63556671142578,Asia
Gold Coast,Australia,-28.0815043,153.4482458,527660,311.4613037109375,38.31130371093752,5033008,46168,1965-10-20T03:00:00.000000000,-28.08435821533203,153.35592651367188,Oceania
Virginia Beach,United States of America,36.8551602,-75.9802646,1491000,311.458740234375,38.30874023437502,1165178,1582,1950-07-17T21:00:00.000000000,36.66080856323242,283.80078125,North America
Nampo,North Korea,38.7688666,125.450488,1127000,311.456298828125,38.30629882812502,1082906,7561,1952-08-03T06:00:00.000000000,38.558876037597656,125.4619598388672,Asia
Tarbes,France,43.23329,0.0833435,54854,311.4553527832031,38.30535278320315,893745,39683,1963-08-01T12:00:00.000000000,43.268890380859375,0.1345291435718536,Europe
Idaho Falls,United States of America,43.4666866,-112.0333014,79399,311.4551696777344,38.3051696777344,890241,1694,1950-07-31T21:00:00.000000000,43.40948867797852,247.87106323242188,North America
Santa Maria,Brazil,-29.6833187,-53.8000084,249219,311.454833984375,38.30483398437502,5118285,661,1950-03-24T18:00:00.000000000,-29.771528244018555,306.167236328125,South America
Brăila,Romania,45.2919961,27.9690035,213569,311.4540710449219,38.3040710449219,818078,19339,1956-08-14T12:00:00.000000000,45.30755615234375,27.84375,Europe
Zemio,Central African Republic,5.0336579,25.1332873,20000,311.4540100097656,38.30401000976565,2940610,395,1950-02-19T12:00:00.000000000,5.02636194229126,25.07831764221192,Africa
Lancaster,United States of America,40.0377745,-76.3057664,209489,311.4507751464844,38.3007751464844,1023234,4525,1951-07-20T18:00:00.000000000,40.03514862060547,283.72027587890625,North America
San Juan Bautista,Paraguay,-26.6799878,-57.1500106,7882,311.44549560546875,38.29549560546877,4959284,25669,1958-10-14T18:00:00.000000000,-26.608083724975582,302.7814636230469,South America
Fond du Lac,United States of America,43.7734379,-88.4469117,54299,311.4433288574219,38.2933288574219,877121,1581,1950-07-17T18:00:00.000000000,43.76098251342773,271.4954833984375,North America
Atkarsk,Russia,51.8764575,44.9961059,27554,311.44207763671875,38.29207763671877,597558,19107,1956-07-16T12:00:00.000000000,51.845340728759766,45.08226776123047,Europe
Gwanda,Zimbabwe,-20.9396146,29.0100016,14450,311.4408569335937,38.29085693359377,4653673,11019,1953-10-09T12:00:00.000000000,-20.98418235778809,28.93509101867676,Africa
Campos,Brazil,-21.7499528,-41.3200208,387417,311.4407043457031,38.29070434570315,4703870,14116,1954-10-31T15:00:00.000000000,-21.827768325805664,318.7885131835937,South America
Ypacaraí,Paraguay,-25.4099878,-57.2799768,30150,311.437744140625,38.28774414062502,4897120,25645,1958-10-11T18:00:00.000000000,-25.41300392150879,302.66522216796875,South America
Nazyvayevsk,Russia,55.5669558,71.3500012,12284,311.4359436035156,38.28594360351565,489412,51418,1967-08-07T09:00:00.000000000,55.50087738037109,71.2727279663086,Europe
Nanchang,China,28.6819381,115.8780504,2350000,311.4341735839844,38.2841735839844,1541103,57257,1969-08-06T06:00:00.000000000,28.57644844055176,115.9339370727539,Asia
Ourinhos,Brazil,-22.9700333,-49.8699899,97799,311.4340209960937,38.28402099609377,4765577,14037,1954-10-21T18:00:00.000000000,-22.95254707336425,310.1148376464844,South America
Córdoba,Mexico,18.9203813,-96.9199862,220563,311.4315185546875,38.28151855468752,2069478,30302,1960-05-15T21:00:00.000000000,18.804920196533203,263.18585205078125,North America
Buguruslan,Russia,53.6630152,52.4330163,53511,311.42889404296875,38.27889404296877,542103,19099,1956-07-15T12:00:00.000000000,53.67311096191406,52.34165191650391,Europe
Qinggang,China,46.6900299,126.1000443,64182,311.4282531738281,38.27825317382815,770870,7601,1952-08-08T06:00:00.000000000,46.64323425292969,126.0869598388672,Asia
Luiana,Angola,-17.3695483,22.9999808,150,311.4263916015625,38.27639160156252,4443021,11035,1953-10-11T12:00:00.000000000,-17.328645706176758,22.976879119873047,Africa
Quezon City,Philippines,14.6504352,121.0299662,2761720,311.4256286621094,38.2756286621094,2306206,3881,1951-05-01T06:00:00.000000000,14.797890663146973,120.8379898071289,Asia
Imperatriz,Brazil,-5.520039,-47.4900059,218106,311.4237670898437,38.27376708984377,3687799,5045,1951-09-23T18:00:00.000000000,-5.448154449462891,312.5020751953125,South America
Bacabal,Brazil,-4.2299886,-44.7999893,72372,311.4220886230469,38.2720886230469,3605206,5373,1951-11-03T18:00:00.000000000,-4.25307559967041,315.1470642089844,South America
Weyburn,Canada,49.6665666,-103.8500025,9362,311.420654296875,38.27065429687502,666306,51246,1967-07-16T21:00:00.000000000,49.73637771606445,256.11785888671875,North America
Djanet,Algeria,24.5529057,9.482253,666,311.4178771972656,38.26787719726565,1750378,4443,1951-07-10T12:00:00.000000000,24.49912071228028,9.423076629638672,Africa
Benito Juárez,Argentina,-37.6655188,-59.8000297,10609,311.4161071777344,38.2661071777344,5481711,46757,1966-01-01T18:00:00.000000000,-37.71529006958008,300.2005310058594,South America
Oshogbo,Nigeria,7.7703642,4.5600211,408245,311.4157409667969,38.2657409667969,2754224,388,1950-02-18T15:00:00.000000000,7.768013954162598,4.599659442901611,Africa
Jian,China,27.1304228,114.9999983,520248,311.4157409667969,38.2657409667969,1608530,57281,1969-08-09T06:00:00.000000000,27.240772247314453,114.9832763671875,Asia
Quillota,Chile,-32.8799711,-71.2600021,79686,311.4125061035156,38.26250610351565,5268994,5805,1951-12-27T18:00:00.000000000,-32.93497467041016,288.75,South America
Rhinelander,United States of America,45.6399131,-89.4120724,11483,311.4113464355469,38.2613464355469,809592,1558,1950-07-14T21:00:00.000000000,45.58875274658203,270.5660400390625,North America
Coro,Venezuela,11.4200122,-69.6799952,195227,311.4112548828125,38.26125488281252,2523593,4509,1951-07-18T18:00:00.000000000,11.353251457214355,290.1958923339844,South America
Hilf,Oman,20.6561533,58.8767621,8500,311.4109802246094,38.2609802246094,1958827,36322,1962-06-07T09:00:00.000000000,20.70298767089844,58.81818008422852,Asia
Springfield,United States of America,42.1200246,-72.579999,421780,311.40997314453125,38.25997314453127,944717,51269,1967-07-19T18:00:00.000000000,42.00351333618164,287.2925720214844,North America
Santa Cruz,United States of America,36.9719463,-122.0263904,148444,311.4076538085937,38.25765380859377,1146546,13406,1954-08-03T21:00:00.000000000,37.08259963989258,238.0184936523437,North America
Tula,Mexico,23.0003906,-99.7199962,9054,311.39971923828125,38.24971923828127,1836342,6846,1952-05-05T21:00:00.000000000,22.95254707336425,260.2296447753906,North America
Queenstown,South Africa,-31.8996175,26.8800024,105309,311.3973693847656,38.24736938476565,5223827,5875,1952-01-05T12:00:00.000000000,-32.021087646484375,26.8154411315918,Africa
Rrëshen,Albania,41.7833011,19.8167046,10064,311.39520263671875,38.24520263671877,950932,19331,1956-08-13T12:00:00.000000000,41.79261779785156,19.826086044311523,Europe
Maryborough,Australia,-25.5491007,152.7209,20678,311.39422607421875,38.24422607421877,4902959,35000,1961-12-24T03:00:00.000000000,-25.55360221862793,152.7361602783203,Oceania
Makiyivka,Ukraine,48.0296639,37.9746224,376610,311.3915405273437,38.24154052734377,723819,30867,1960-07-25T12:00:00.000000000,47.97890853881836,38.1229248046875,Europe
Balcarce,Argentina,-37.8333122,-58.2499952,18967,311.3876953125,38.23769531250002,5484713,11701,1954-01-02T18:00:00.000000000,-37.785587310791016,301.8072204589844,South America
Machiques,Venezuela,10.0704305,-72.5499492,62968,311.3876953125,38.23769531250002,2605084,3613,1951-03-28T18:00:00.000000000,10.087873458862305,287.4320678710937,South America
