city_name,country,city_lat,city_lon,population,max_temp_raw,max_temp,cell_idx,time_idx,timestamp,lat,lon
Fort Severn,Canada,55.9833386,-87.6499836,125,314.9119873046875,41.76198730468752,478704,33942,2091-08-13T21:00:00.000000000,55.92266845703125,272.39263916015625
Saranpaul,Russia,64.2504568,60.9700146,2985,314.9115905761719,41.7615905761719,274752,7490,2082-07-25T09:00:00.000000000,64.21792602539062,61.132076263427734
Ocotal,Nicaragua,13.629996,-86.4729986,33928,314.91143798828125,41.76143798828127,2381656,32862,2091-03-31T21:00:00.000000000,13.602811813354492,273.5472106933594
Arapongas,Brazil,-23.4100065,-51.4300497,97512,314.9106750488281,41.76067504882815,4788472,16797,2085-09-30T18:00:00.000000000,-23.374340057373047,308.5714416503906
Kirs,Russia,59.313833,52.2451725,11385,314.90911865234375,41.75911865234377,386535,7483,2082-07-24T12:00:00.000000000,59.3673095703125,52.15909194946289
Kilinochchi,Sri Lanka,9.4004197,80.3999397,103717,314.9058837890625,41.75588378906252,2648289,33193,2091-05-12T06:00:00.000000000,9.384885787963867,80.4604721069336
Monte Plata,Dominican Republic,18.8070031,-69.7840015,15532,314.9004211425781,41.75042114257815,2069784,31109,2090-08-24T18:00:00.000000000,18.804920196533203,290.2654724121094
Tarija,Bolivia,-21.5166854,-64.749986,159269,314.90020751953125,41.75020751953127,4691914,11013,2083-10-08T18:00:00.000000000,-21.616870880126953,295.3326416015625
Castanhal,Brazil,-1.2895996,-47.9300308,137406,314.897705078125,41.74770507812502,3401127,8085,2082-10-07T18:00:00.000000000,-1.370826005935669,312.11859130859375
Takéo,Cambodia,10.9837598,104.7833093,15264,314.896728515625,41.74672851562502,2548299,30114,2090-04-22T09:00:00.000000000,10.931458473205566,104.82727813720703
Ayapel,Colombia,8.3304075,-75.150023,23639,314.8916931152344,41.7416931152344,2725097,32518,2091-02-16T21:00:00.000000000,8.26010513305664,284.80718994140625
Zamora,Mexico,19.9803683,-102.2800208,214947,314.8910217285156,41.74102172851565,1996825,33086,2091-04-28T21:00:00.000000000,20.07029914855957,257.74774169921875
Samsun,Turkey,41.2799984,36.3436625,609339,314.88958740234375,41.73958740234377,976045,27874,2089-07-16T09:00:00.000000000,41.15992736816406,36.18025588989258
Abha,Saudi Arabia,18.2300875,42.5001342,210886,314.88427734375,41.73427734375002,2107848,33619,2091-07-04T12:00:00.000000000,18.101932525634766,42.414798736572266
Kumba,Cameroon,4.6403744,9.4399816,144413,314.884033203125,41.73403320312502,2974448,32516,2091-02-16T15:00:00.000000000,4.534270763397217,9.442623138427734
Sironko,Uganda,1.25,34.3,14100,314.8836975097656,41.73369750976565,3203422,15139,2085-03-07T12:00:00.000000000,1.3005272150039673,34.265403747558594
Langzhong,China,31.5759396,105.9655627,60542,314.8828430175781,41.73284301757815,1397064,31241,2090-09-10T06:00:00.000000000,31.52899742126465,105.93301391601562
Durazno,Uruguay,-33.4100163,-56.5100497,34037,314.8812255859375,41.73122558593752,5291868,5909,2082-01-08T18:00:00.000000000,-33.42706298828125,303.48577880859375
Gandajika,Congo (Kinshasa),-6.7396028,23.9600256,154425,314.88031005859375,41.73031005859377,3770218,30451,2090-06-03T12:00:00.000000000,-6.713532447814941,24.070648193359375
Tyumen,Russia,57.1400122,65.5299947,519119,314.87744140625,41.72744140625002,446816,36490,2092-06-27T09:00:00.000000000,57.04745101928711,65.45454406738281
Moshi,Tanzania,-3.3396037,37.3399841,721018,314.8772277832031,41.72722778320315,3542370,29579,2090-02-14T12:00:00.000000000,-3.4094903469085693,37.42718505859375
Yala,Thailand,6.5504903,101.2850732,148140,314.8740539550781,41.72405395507815,2845415,33137,2091-05-05T06:00:00.000000000,6.432337284088135,101.31600952148438
Stepanakert,Azerbaijan,39.8156433,46.7519677,57473,314.8730163574219,41.7230163574219,1029945,36699,2092-07-23T12:00:00.000000000,39.82425308227539,46.75487518310547
Bacolod,Philippines,10.6316883,122.9816817,949354,314.8680419921875,41.71804199218752,2566619,30257,2090-05-10T06:00:00.000000000,10.650263786315918,122.88614654541016
Osório,Brazil,-29.8799992,-50.2699913,34628,314.86639404296875,41.71639404296877,5121759,11013,2083-10-08T18:00:00.000000000,-29.841827392578125,309.66278076171875
Barcelos,Brazil,-0.9749935,-62.9238959,12584,314.86328125,41.71328125000002,3370492,32574,2091-02-23T21:00:00.000000000,-0.9490333795547485,297.1203918457031
Hobart,Australia,-42.8500085,147.2950297,80870,314.8628234863281,41.71282348632815,5688225,32065,2090-12-22T06:00:00.000000000,-42.84709930419922,147.3333282470703
Innisfail,Australia,-17.5313472,146.0386722,10143,314.85723876953125,41.70723876953127,4456879,32384,2091-01-31T03:00:00.000000000,-17.53954315185547,146.0
Glazov,Russia,58.123208,52.6287666,100676,314.85528564453125,41.70528564453127,418841,7483,2082-07-24T12:00:00.000000000,58.101932525634766,52.86026382446289
Kimry,Russia,56.8691244,37.3443766,52070,314.8543395996094,41.7043395996094,452357,10531,2083-08-09T12:00:00.000000000,56.83655548095703,37.24789810180664
Mali,Guinea,12.084003,-12.3010014,5479,314.8518981933594,41.7018981933594,2475120,33044,2091-04-23T15:00:00.000000000,12.126537322998047,347.6978454589844
Chipata,Zambia,-13.6295699,32.6400126,85963,314.84954833984375,41.69954833984377,4217371,37259,2092-10-01T12:00:00.000000000,-13.602811813354492,32.58478546142578
Pukatawagan,Canada,55.7332764,-101.3166171,431,314.8468322753906,41.69683227539065,482551,36758,2092-07-30T21:00:00.000000000,55.782073974609375,258.63543701171875
Yamagata,Japan,38.2704922,140.3200032,272209,314.83917236328125,41.68917236328127,1091876,31072,2090-08-20T03:00:00.000000000,38.34797668457031,140.29769897460938
Cazombo,Angola,-11.8895727,22.9000386,298,314.8373718261719,41.6873718261719,4111324,31275,2090-09-14T12:00:00.000000000,-11.915640830993652,22.92376708984375
San Lorenzo,Bolivia,-21.4799434,-64.7700106,3000,314.8362121582031,41.68621215820315,4688005,11005,2083-10-07T18:00:00.000000000,-21.546571731567383,295.3067626953125
Kupang,Indonesia,-10.1786694,123.5829886,282396,314.8319091796875,41.68190917968752,3995244,16921,2085-10-16T06:00:00.000000000,-10.087873458862305,123.68098449707031
Guiglo,Ivory Coast,6.5504645,-7.4899669,39134,314.82684326171875,41.67684326171877,2839204,33260,2091-05-20T15:00:00.000000000,6.572934627532959,352.4433288574219
Lillooet,Canada,50.6837138,-121.9332656,2893,314.82672119140625,41.67672119140627,634261,7535,2082-07-31T00:00:00.000000000,50.72056198120117,238.02841186523438
Tokushima,Japan,34.0673895,134.5525,443760,314.82470703125,41.67470703125002,1273164,36625,2092-07-14T06:00:00.000000000,34.20035171508789,134.43609619140625
Cotuí,Dominican Republic,19.0590031,-70.1520026,41641,314.8236999511719,41.6736999511719,2053534,15917,2085-06-12T18:00:00.000000000,19.08611488342285,289.81243896484375
Chuncheon,South Korea,37.8747024,127.7341565,226509,314.8231201171875,41.67312011718752,1115544,36801,2092-08-05T06:00:00.000000000,37.785587310791016,127.71084594726562
Simla,India,31.1000255,77.166597,173503,314.8223876953125,41.67238769531252,1413560,36273,2092-05-31T06:00:00.000000000,31.17750358581543,77.05113220214844
Conakry,Guinea,9.5334687,-13.6821809,1494000,314.81964111328125,41.66964111328127,2628712,35244,2092-01-23T15:00:00.000000000,9.736379623413086,346.4921569824219
Aldan,Russia,58.6029979,125.38939,24426,314.8183898925781,41.66838989257815,406489,30665,2090-06-30T06:00:00.000000000,58.594024658203125,125.52106475830078
Bandundu,Congo (Kinshasa),-3.3099931,17.3799621,118211,314.81646728515625,41.66646728515627,3542093,29459,2090-01-30T12:00:00.000000000,-3.4094903469085693,17.257282257080078
Nagercoil,India,8.180365,77.4299918,224329,314.81292724609375,41.66292724609377,2722409,32929,2091-04-09T06:00:00.000000000,8.26010513305664,77.50642395019531
Foz do Iguaçu,Brazil,-25.5234692,-54.5299897,440455,314.8111877441406,41.66118774414065,4897148,11029,2083-10-10T18:00:00.000000000,-25.41300392150879,305.39544677734375
Kyoto,Japan,35.0319381,135.7480521,1805000,314.8104248046875,41.66042480468752,1238311,36625,2092-07-14T06:00:00.000000000,34.973636627197266,135.7433319091797
Ōtsu,Japan,35.006402,135.8674068,536976,314.8104248046875,41.66042480468752,1238311,36625,2092-07-14T06:00:00.000000000,34.973636627197266,135.7433319091797
Salyan,Nepal,28.35,82.1833026,15000,314.8059997558594,41.6559997558594,1554849,36330,2092-06-07T09:00:00.000000000,28.29525375366211,82.14286041259766
Lạng Sơn,Vietnam,21.8459971,106.7570016,148000,314.8044738769531,41.65447387695315,1888738,12985,2084-06-11T06:00:00.000000000,21.968364715576172,106.85185241699219
Sergiyev Posad,Russia,56.33001,38.1700109,109252,314.8033447265625,41.65334472656252,469646,10531,2083-08-09T12:00:00.000000000,56.20386505126953,38.226802825927734
Kudymkar,Russia,59.0161768,54.6330371,32423,314.8022155761719,41.6522155761719,397171,36643,2092-07-16T12:00:00.000000000,58.945518493652344,54.686100006103516
Alagoinhas,Brazil,-12.1399967,-38.4299905,124070,314.8007507324219,41.6507507324219,4137265,5717,2081-12-15T18:00:00.000000000,-12.267134666442871,321.4864807128906
São Gabriel,Brazil,-30.320024,-54.3200283,55434,314.7962341308594,41.6462341308594,5142281,32781,2091-03-21T18:00:00.000000000,-30.263620376586914,305.7259826660156
Serrinha,Brazil,-11.6495874,-39.0100068,56829,314.79559326171875,41.64559326171877,4101623,5717,2081-12-15T18:00:00.000000000,-11.704745292663574,320.9570617675781
Kumi,Uganda,1.4608333,33.9361111,13000,314.7925720214844,41.6425720214844,3188249,15139,2085-03-07T12:00:00.000000000,1.5114234685897827,33.99049758911133
Librazhd,Albania,41.2000021,20.3667036,12691,314.7913818359375,41.64138183593752,975922,33939,2091-08-13T12:00:00.000000000,41.15992736816406,20.343347549438477
Ijevan,Armenia,40.8755556,45.1491667,14737,314.7911376953125,41.64113769531252,987325,25003,2088-07-22T12:00:00.000000000,40.87873458862305,45.19203567504883
Flin Flon,Canada,54.7665912,-101.8833008,6393,314.7904357910156,41.64043579101565,510448,7551,2082-08-02T00:00:00.000000000,54.797889709472656,258.0594177246094
Trabzon,Turkey,40.9799909,39.7199939,764714,314.7893371582031,41.63933715820315,987283,27770,2089-07-03T09:00:00.000000000,40.87873458862305,39.81507873535156
Belen,Argentina,-27.6495927,-67.0332833,11359,314.78717041015625,41.63717041015627,5013077,31829,2090-11-22T18:00:00.000000000,-27.662565231323242,293.0303039550781
Raton,United States of America,36.8973977,-104.439889,7073,314.7865905761719,41.6365905761719,1155798,7334,2082-07-05T21:00:00.000000000,36.8717041015625,255.55262756347656
Piggs Peak,eSwatini,-25.961004,31.2470015,5750,314.7796936035156,41.62969360351565,4923758,8107,2082-10-10T12:00:00.000000000,-25.97539520263672,31.278688430786133
Yibin,China,28.7719327,104.5680948,902000,314.7789611816406,41.62896118164065,1526980,16242,2085-07-23T09:00:00.000000000,28.85764503479004,104.62242889404297
Kotlas,Russia,61.2630681,46.6630843,59879,314.7783203125,41.62832031250002,340486,24875,2088-07-06T12:00:00.000000000,61.265377044677734,46.63438415527344
Rio Grande,Brazil,-32.0494791,-52.1200076,187838,314.7777099609375,41.62770996093752,5223098,32797,2091-03-23T18:00:00.000000000,-31.950790405273438,307.7349548339844
Mossoró,Brazil,-5.1900333,-37.3400053,202583,314.77587890625,41.62587890625002,3678274,31452,2090-10-06T15:00:00.000000000,-5.307557106018066,322.6302795410156
Caazapá,Paraguay,-26.2000171,-56.3800059,5504,314.7734375,41.62343750000002,4937484,31445,2090-10-05T18:00:00.000000000,-26.186290740966797,303.5526428222656
Ifakara,Tanzania,-8.1295955,36.6800244,49528,314.7730407714844,41.6230407714844,3869412,34811,2091-11-30T12:00:00.000000000,-8.189806938171387,36.67808151245117
Witu,Kenya,-2.3796106,40.430028,5380,314.7714538574219,41.6214538574219,3467777,29371,2090-01-19T12:00:00.000000000,-2.355008840560913,40.359710693359375
Trento,Italy,46.0804289,11.1199825,107808,314.7684631347656,41.61846313476565,792578,30955,2090-08-05T12:00:00.000000000,46.01054382324219,11.142857551574707
Khakhar,Russia,57.6665951,135.4300175,10,314.7655029296875,41.61550292968752,432180,30672,2090-07-01T03:00:00.000000000,57.609840393066406,135.48387145996094
Granja,Brazil,-3.1195137,-40.8399984,25879,314.76470947265625,41.61470947265627,3526437,34317,2091-09-29T18:00:00.000000000,-3.1282951831817627,319.1370849609375
Gulu,Uganda,2.779997,32.2800345,146858,314.76416015625,41.61416015625002,3092992,29611,2090-02-18T12:00:00.000000000,2.847100019454956,32.41157531738281
Hrodna,Belarus,53.6778721,23.8340901,317365,314.7634582519531,41.61345825195315,541937,33931,2091-08-12T12:00:00.000000000,53.67311096191406,23.666027069091797
Porto Velho,Brazil,-8.7500228,-63.900012,306180,314.7602233886719,41.6102233886719,3905374,31213,2090-09-06T18:00:00.000000000,-8.68189811706543,295.968994140625
Sanniquellie,Liberia,7.3710001,-8.6849995,11415,314.75677490234375,41.60677490234377,2787007,35684,2092-03-18T15:00:00.000000000,7.346221446990967,351.38134765625
Samut Sakhon,Thailand,13.536,100.2740046,63498,314.754638671875,41.60463867187502,2379555,12833,2084-05-23T06:00:00.000000000,13.602811813354492,100.2291488647461
Telêmaco Borba,Brazil,-24.3299503,-50.6199958,58880,314.7503356933594,41.6003356933594,4841381,11044,2083-10-12T15:00:00.000000000,-24.358522415161133,309.4349670410156
Taunggyi,Myanmar,20.7819991,97.0380006,160115,314.7496337890625,41.59963378906252,1947387,9913,2083-05-24T06:00:00.000000000,20.913883209228516,96.93009185791016
San Salvador de Jujuy,Argentina,-24.1833443,-65.3000299,305891,314.7486877441406,41.59868774414065,4837476,11013,2083-10-08T18:00:00.000000000,-24.288225173950195,294.82427978515625
Klin,Russia,56.3430583,36.6987312,80778,314.7481994628906,41.59819946289065,463840,10531,2083-08-09T12:00:00.000000000,56.41476058959961,36.597511291503906
Bezhetsk,Russia,57.7647286,36.6899979,34736,314.7475280761719,41.5975280761719,427961,10531,2083-08-09T12:00:00.000000000,57.75043869018555,36.73866271972656
Same,Tanzania,-4.0695849,37.7200126,17455,314.7428283691406,41.59282836914065,3591629,15059,2085-02-25T12:00:00.000000000,-4.112477779388428,37.659053802490234
Ingeniero Jacobacci,Argentina,-41.3000256,-69.5833086,5719,314.74163818359375,41.59163818359377,5626169,5893,2082-01-06T18:00:00.000000000,-41.230228424072266,290.5014343261719
Benoni,South Africa,-26.147635,28.3279939,2986000,314.7375183105469,41.5875183105469,4941984,34563,2091-10-30T12:00:00.000000000,-26.326889038085938,28.08791160583496
Gdańsk,Poland,54.3599752,18.6400402,740000,314.7353210449219,41.5853210449219,525377,30947,2090-08-04T12:00:00.000000000,54.23550033569336,18.421052932739258
Uruapan,Mexico,19.4203766,-102.0700078,264531,314.7351379394531,41.58513793945315,2041036,9598,2083-04-14T21:00:00.000000000,19.297012329101562,258.0594177246094
San Antonio de los Baños,Cuba,22.8911208,-82.4990835,42724,314.7301940917969,41.5801940917969,1840361,33701,2091-07-14T18:00:00.000000000,22.88224983215332,277.5078125
Dawei,Myanmar,14.0979625,98.1949776,146212,314.729248046875,41.57924804687502,2344754,9545,2083-04-08T06:00:00.000000000,14.165202140808105,98.2271499633789
Cristalina,Brazil,-16.7699984,-47.6100245,36531,314.7264709472656,41.57647094726565,4417208,31853,2090-11-25T18:00:00.000000000,-16.83655548095703,312.4593200683594
São João del Rei,Brazil,-21.1300423,-44.249997,78592,314.7253723144531,41.57537231445315,4664693,11172,2083-10-28T15:00:00.000000000,-21.124780654907227,315.82318115234375
Cruzeiro do Sul,Brazil,-7.6299878,-72.6699677,56862,314.7237854003906,41.57378540039065,3839872,34341,2091-10-02T18:00:00.000000000,-7.6977152824401855,287.3872375488281
Yoshkar Ola,Russia,56.6353919,47.8749483,324406,314.72088623046875,41.57088623046877,460055,36635,2092-07-15T12:00:00.000000000,56.55535888671875,47.8125
Morón,Cuba,22.1098507,-78.6274852,66060,314.7202453613281,41.57024536132815,1886735,36621,2092-07-13T18:00:00.000000000,22.038663864135742,281.30792236328125
Palembang,Indonesia,-2.9780932,104.7480838,1749000,314.71990966796875,41.56990966796877,3523481,31641,2090-10-30T06:00:00.000000000,-3.1282951831817627,104.58870697021484
Uíge,Angola,-7.6200142,15.0499751,60008,314.7198791503906,41.56987915039065,3831612,9371,2083-03-17T12:00:00.000000000,-7.627416610717773,15.0
Crato,Brazil,-7.4638997,-63.0399612,273883,314.71759033203125,41.56759033203127,3816452,31573,2090-10-21T18:00:00.000000000,-7.346221446990967,296.8474426269531
Kerkira,Greece,39.615423,19.9147428,38517,314.71551513671875,41.56551513671877,1035479,28074,2089-08-10T09:00:00.000000000,39.68365478515625,19.875
Ganzhou,China,25.9199799,114.9500272,1500000,314.71484375,41.56484375000002,1666439,16305,2085-07-31T06:00:00.000000000,26.115991592407227,115.03833770751953
Rostov,Russia,57.1891565,39.4043025,33803,314.71368408203125,41.56368408203127,441026,36627,2092-07-14T12:00:00.000000000,57.25834655761719,39.446807861328125
Salgueiro,Brazil,-8.0596256,-39.1300253,42152,314.7127380371094,41.5627380371094,3863751,31573,2090-10-21T18:00:00.000000000,-8.049208641052246,320.8461608886719
Los Andes,Chile,-32.8295866,-70.5999907,56859,314.709228515625,41.55922851562502,5262466,32349,2091-01-26T18:00:00.000000000,-32.794376373291016,289.3642883300781
San Felipe,Chile,-32.7500049,-70.7200092,59294,314.709228515625,41.55922851562502,5262466,32349,2091-01-26T18:00:00.000000000,-32.794376373291016,289.3642883300781
Haeju,North Korea,38.039421,125.7143831,224231,314.7087707519531,41.55877075195315,1106583,10169,2083-06-25T06:00:00.000000000,37.996482849121094,125.68548583984375
Mogadishu,Somalia,2.0686272,45.3647318,1100000,314.70709228515625,41.55709228515627,3133092,23515,2088-01-18T12:00:00.000000000,2.284709930419922,45.143768310546875
Quảng Ngãi,Vietnam,15.1504305,108.8299873,250000,314.70697021484375,41.55697021484377,2284635,15488,2085-04-20T03:00:00.000000000,15.149384498596191,108.69036102294922
Ust-Kut,Russia,56.7649705,105.7599939,25388,314.7060852050781,41.55608520507815,456534,30778,2090-07-14T09:00:00.000000000,56.69595718383789,105.81590270996094
Huangyan,China,28.65002,121.2500044,198713,314.6983642578125,41.54836425781252,1541154,16313,2085-08-01T06:00:00.000000000,28.576448440551758,121.16172790527344
Cẩm Phả,Vietnam,21.0404328,107.320002,135477,314.69708251953125,41.54708251953127,1935677,9889,2083-05-21T06:00:00.000000000,21.124780654907227,107.28658294677734
Tazovsky,Russia,67.4666687,78.6999918,5981,314.6965026855469,41.5465026855469,209547,7538,2082-07-31T09:00:00.000000000,67.52196502685547,78.61111450195312
Jiutai,China,44.1447331,125.8443493,205399,314.6958923339844,41.5458923339844,860236,30833,2090-07-21T06:00:00.000000000,44.182777404785156,125.67073059082031
Tsavo,Kenya,-2.9827779,38.4666337,414,314.6943664550781,41.54436645507815,3507667,15171,2085-03-11T12:00:00.000000000,-2.9173989295959473,38.447303771972656
Chulucanas,Peru,-5.0895744,-80.1700009,68835,314.69268798828125,41.54268798828127,3663177,29438,2090-01-27T21:00:00.000000000,-5.096660614013672,279.8762512207031
Rize,Turkey,41.0208411,40.5218571,279450,314.6869201660156,41.53692016601565,984480,27770,2089-07-03T09:00:00.000000000,40.949031829833984,40.512821197509766
Fort-Liberté,Haiti,19.665567,-71.8448395,11465,314.6849670410156,41.53496704101565,2021218,37021,2092-09-01T18:00:00.000000000,19.64850616455078,288.1791076660156
Novy Port,Russia,67.6983342,72.9283028,1790,314.682861328125,41.53286132812502,206945,7546,2082-08-01T09:00:00.000000000,67.66255950927734,72.95030975341797
Kirensk,Russia,57.7857351,108.1119433,13308,314.6802062988281,41.53020629882815,426479,30649,2090-06-28T06:00:00.000000000,57.820735931396484,108.11688232421875
Ussuriysk,Russia,43.8000255,132.019993,157068,314.6775207519531,41.52752075195315,876094,30777,2090-07-14T06:00:00.000000000,43.760982513427734,131.87310791015625
Vikhorevka,Russia,56.0930994,101.2426985,166,314.6757507324219,41.5257507324219,471927,30745,2090-07-10T06:00:00.000000000,56.133567810058594,101.29629516601562
Komsa,Russia,61.868044,89.2577453,10,314.67510986328125,41.52510986328127,327602,36625,2092-07-14T06:00:00.000000000,61.82776641845703,89.33333587646484
Little Current,Canada,45.967025,-81.9333299,1595,314.67138671875,41.52138671875002,796970,34013,2091-08-22T18:00:00.000000000,45.94024658203125,278.12994384765625
Aizawl,India,23.710399,92.7200146,283021,314.67132568359375,41.52132568359377,1796449,15545,2085-04-27T06:00:00.000000000,23.655534744262695,92.75316619873047
Solikamsk,Russia,59.669987,56.7499621,100812,314.6705627441406,41.52056274414065,377814,7474,2082-07-23T09:00:00.000000000,59.71880340576172,56.68965530395508
Daegu,South Korea,35.8687346,128.6050255,2460000,314.6702880859375,41.52028808593752,1200766,36793,2092-08-04T06:00:00.000000000,35.817222595214844,128.43870544433594
Kelang,Malaysia,3.043281395168714,101.4470587176879,956000,314.66607666015625,41.51607666015627,3074079,32754,2091-03-18T09:00:00.000000000,3.1282951831817627,101.54032135009766
Ivanovo,Russia,57.0100202,41.0099926,420839,314.66497802734375,41.51497802734377,446688,36635,2092-07-15T12:00:00.000000000,57.04745101928711,41.099365234375
Campo Belo,Brazil,-20.8895919,-45.2799858,47491,314.6580810546875,41.50808105468752,4648911,11172,2083-10-28T15:00:00.000000000,-20.843584060668945,314.7267150878906
Rawlins,United States of America,41.7906649,-107.234292,8533,314.65765380859375,41.50765380859377,955481,30958,2090-08-05T21:00:00.000000000,41.722320556640625,252.80752563476562
Sharya,Russia,58.3797557,45.5093562,35532,314.656982421875,41.50698242187502,413330,36635,2092-07-15T12:00:00.000000000,58.312828063964844,45.4945068359375
Perabumulih,Indonesia,-3.4431632,104.2314567,103470,314.65570068359375,41.50570068359377,3553168,31514,2090-10-14T09:00:00.000000000,-3.5500876903533936,104.14910888671875
Ersekë,Albania,40.3333021,20.6832965,7890,314.6507568359375,41.50075683593752,1009743,28051,2089-08-07T12:00:00.000000000,40.31634521484375,20.632911682128906
Daejeon,South Korea,36.3374915,127.4230822,1468000,314.6473083496094,41.4973083496094,1173024,36497,2092-06-28T06:00:00.000000000,36.449913024902344,127.36292266845703
Ełk,Poland,53.8337024,22.3499947,55769,314.6424865722656,41.49248657226565,537773,30955,2090-08-05T12:00:00.000000000,53.81370544433594,22.36994171142578
Rashid,Egypt,31.4603911,30.3900207,199509,314.6413269042969,41.4913269042969,1403056,15698,2085-05-16T09:00:00.000000000,31.388399124145508,30.50119400024414
Montevideo,Uruguay,-34.90537638970807,-56.18682337831074,1513000,314.6400146484375,41.49001464843752,5349445,229,2080-01-29T18:00:00.000000000,-34.69244384765625,303.67889404296875
Iguatu,Brazil,-6.3599878,-39.2999891,70380,314.63836669921875,41.48836669921877,3750315,31469,2090-10-08T18:00:00.000000000,-6.362038612365723,320.7286376953125
Salatiga,Indonesia,-7.3095422,110.4900927,176000,314.6372375488281,41.48723754882815,3804560,31553,2090-10-19T06:00:00.000000000,-7.205623626708984,110.5583724975586
Tongchuan,China,35.0799892,109.0299751,282258,314.636474609375,41.48647460937502,1238076,16193,2085-07-17T06:00:00.000000000,34.973636627197266,108.86912536621094
Tra Vinh,Vietnam,9.9340021,106.3340017,131360,314.6353454589844,41.4853454589844,2607352,33145,2091-05-06T06:00:00.000000000,10.017574310302734,106.23467254638672
Lahat,Indonesia,-3.8000407,103.5333081,65906,314.6348876953125,41.48488769531252,3567953,31618,2090-10-27T09:00:00.000000000,-3.760984182357788,103.59870147705078
Raub,Malaysia,3.7927,101.8423002,40024,314.6331481933594,41.4831481933594,3024692,32754,2091-03-18T09:00:00.000000000,3.8312828540802,101.8536605834961
María Elena,Chile,-22.3500195,-69.6699958,2370,314.6329345703125,41.48293457031252,4734593,32349,2091-01-26T18:00:00.000000000,-22.39015769958496,290.4037170410156
Ridder,Kazakhstan,50.3553876,83.5149434,56756,314.6278381347656,41.47783813476565,644599,30739,2090-07-09T12:00:00.000000000,50.36906814575195,83.50352478027344
Loncoche,Chile,-39.3700142,-72.629996,15590,314.6278076171875,41.47780761718752,5549335,26405,2089-01-13T18:00:00.000000000,-39.33216094970703,287.3793029785156
Phatthalung,Thailand,7.614999,100.0809996,43522,314.6204833984375,41.47048339843752,2769573,33129,2091-05-04T06:00:00.000000000,7.557117462158203,100.09346008300781
Ikela,Congo (Kinshasa),-1.1829394,23.2665795,291,314.6188659667969,41.4688659667969,3386935,29467,2090-01-31T12:00:00.000000000,-1.2302284240722656,23.228097915649414
Gaspé,Canada,48.8373149,-64.4933608,3677,314.61688232421875,41.46688232421877,696917,28125,2089-08-16T18:00:00.000000000,48.82249450683594,295.4745788574219
Geraldton,Australia,-28.7666304,114.5999711,27258,314.61590576171875,41.46590576171877,5064332,3312,2081-02-18T03:00:00.000000000,-28.7170467376709,114.65753173828125
Hat Yai,Thailand,6.9964321,100.4714278,317954,314.6146240234375,41.46462402343752,2807362,33129,2091-05-04T06:00:00.000000000,6.994727611541748,100.40505981445312
Wakayama,Japan,34.2231165,135.1677079,440006,314.6136169433594,41.4636169433594,1266795,36624,2092-07-14T03:00:00.000000000,34.34095001220703,135.11306762695312
Camaquã,Brazil,-30.8396305,-51.8100007,53169,314.61212158203125,41.46212158203127,5172874,23853,2088-02-29T18:00:00.000000000,-30.89630889892578,308.2366943359375
Mezen,Russia,65.8522195,44.240028,3672,314.6111145019531,41.46111450195315,240254,24883,2088-07-07T12:00:00.000000000,65.90509796142578,44.092220306396484
Songnam,South Korea,37.440557,127.1358319,942000,314.61053466796875,41.46053466796877,1124519,36801,2092-08-05T06:00:00.000000000,37.57469177246094,127.08000183105469
Seoul,South Korea,37.568295,126.9977851,9796000,314.61053466796875,41.46053466796877,1124519,36801,2092-08-05T06:00:00.000000000,37.57469177246094,127.08000183105469
Megion,Russia,61.0607548,76.0953446,48691,314.6101989746094,41.4601989746094,343931,36618,2092-07-13T09:00:00.000000000,61.124778747558594,76.1204833984375
Changchun,China,43.8669544,125.3380415,3183000,314.6099853515625,41.45998535156252,870757,30833,2090-07-21T06:00:00.000000000,43.901580810546875,125.04545593261719
Gyeongju,South Korea,35.8427592,129.211689,155237,314.6091003417969,41.4591003417969,1194582,36849,2092-08-11T06:00:00.000000000,35.957820892333984,129.2367401123047
Pohang,South Korea,36.020862,129.3715242,435266,314.6091003417969,41.4591003417969,1194582,36849,2092-08-11T06:00:00.000000000,35.957820892333984,129.2367401123047
San Carlos,Nicaragua,11.1893594,-84.7758594,13451,314.60675048828125,41.45675048828127,2532401,33022,2091-04-20T21:00:00.000000000,11.212653160095215,275.2799987792969
Watertown,United States of America,43.9751569,-75.9110619,33821,314.6063537597656,41.45635375976565,866649,28133,2089-08-17T18:00:00.000000000,44.042179107666016,284.088134765625
San Bernardo,Chile,-33.5999788,-70.6999846,246762,314.60540771484375,41.45540771484377,5294973,34445,2091-10-15T18:00:00.000000000,-33.49736404418945,289.2698059082031
Fonte Boa,Brazil,-2.5138143,-66.0916095,16060,314.60479736328125,41.45479736328127,3486292,32461,2091-02-09T18:00:00.000000000,-2.5659050941467285,293.94232177734375
Mazatlán,Mexico,23.2211007,-106.4200007,368204,314.5973205566406,41.44732055664065,1817158,30774,2090-07-13T21:00:00.000000000,23.304040908813477,253.66212463378906
Bogor,Indonesia,-6.5680549,106.7480651,918000,314.5898132324219,41.4398132324219,3757022,31553,2090-10-19T06:00:00.000000000,-6.502635955810547,106.7617416381836
Surabaya,Indonesia,-7.24729,112.7488874,2845000,314.587646484375,41.43764648437502,3809313,13993,2084-10-15T06:00:00.000000000,-7.2759222984313965,112.5571517944336
Igrim,Russia,63.193312,64.4194165,9545,314.58740234375,41.43740234375002,295916,24946,2088-07-15T09:00:00.000000000,63.233741760253906,64.51947784423828
