city_name,country,city_lat,city_lon,population,max_precip_raw,max_precip,cell_idx,time_idx,timestamp,lat,lon,continent
Pond Inlet,Canada,72.6849807,-78.0000558,1549,0.0103942370042204,10.394237004220486,126247,19326,1956-08-12T21:00:00.000000000,72.65377807617188,282.19122314453125,North America
Buzmeyin,Turkmenistan,38.0516683,58.210028,40813,0.0103816846385598,10.381684638559818,1103052,51042,1967-06-21T09:00:00.000000000,38.0667839050293,58.14266586303711,Asia
Aksu,China,41.1500063,80.2500264,695000,0.0103733390569686,10.373339056968687,981985,21882,1957-06-28T09:00:00.000000000,41.01933288574219,80.24250793457031,Asia
Akjoujt,Mauritania,19.7469991,-14.3909995,370,0.0103608518838882,10.360851883888245,2013823,49921,1967-02-01T06:00:00.000000000,19.78910255432129,345.5533447265625,Africa
Watson Lake,Canada,60.06230563087336,-128.71169244448785,802,0.0103489030152559,10.348903015255928,371727,42665,1964-08-08T06:00:00.000000000,60.0,231.1600952148437,North America
Qaminis,Libya,31.6606372,20.0154602,5348,0.0103426398709416,10.34263987094164,1392926,46227,1965-10-27T12:00:00.000000000,31.59929656982422,20.04790496826172,Africa
Otar,Kazakhstan,43.5345895,75.2138997,11238,0.0103129865601658,10.312986560165882,886297,19801,1956-10-11T06:00:00.000000000,43.47978973388672,75.27027130126953,Asia
El Goléa,Algeria,30.5666213,2.8833276,32049,0.0103038866072893,10.303886607289314,1443287,35362,1962-02-07T09:00:00.000000000,30.54481506347656,2.858823537826538,Africa
Viacha,Bolivia,-16.6500057,-68.2999502,34776,0.010267810896039,10.267810896039007,4408601,8294,1952-11-02T21:00:00.000000000,-16.69595718383789,291.6618957519531,South America
Tiksi,Russia,71.6268855,128.8349668,5700,0.0102673228830099,10.26732288300991,140260,42740,1964-08-17T15:00:00.000000000,71.66959381103516,129.05661010742188,Europe
Guliston,Uzbekistan,40.495731,68.7907259,95520,0.0102573791518807,10.25737915188074,1001613,41986,1964-05-15T09:00:00.000000000,40.52724075317383,68.77118682861328,Asia
Kamloops,Canada,50.6666606,-120.3332858,68714,0.010250924155116,10.25092415511608,634271,57453,1969-08-30T18:00:00.000000000,50.72056198120117,239.6269989013672,North America
Chaghcharan,Afghanistan,34.5167011,65.2500006,15000,0.0102456845343112,10.245684534311296,1259819,38981,1963-05-05T18:00:00.000000000,34.481544494628906,65.17632293701172,Asia
Varamin,Iran,35.3165898,51.6466044,179603,0.0102377142757177,10.237714275717735,1218769,837,1950-04-15T18:00:00.000000000,35.39543151855469,51.741355895996094,Asia
Kashan,Iran,33.9804181,51.5799934,250000,0.010234834626317,10.234834626317024,1288432,17331,1955-12-07T12:00:00.000000000,33.84885787963867,51.5566635131836,Asia
Lima,Peru,-12.0460668,-77.052008,8012000,0.010212855413556,10.2128554135561,4110087,20726,1957-02-03T21:00:00.000000000,-11.845342636108398,283.1451721191406,South America
Bijar,Iran,35.8740751,47.5936735,53871,0.0101977251470088,10.197725147008896,1196973,49141,1966-10-26T18:00:00.000000000,35.88751983642578,47.55813980102539,Asia
Smara,Morocco,26.7332894,-11.6833285,48149,0.0101966224610805,10.196622461080551,1639702,54683,1968-09-18T12:00:00.000000000,26.67838287353516,348.26519775390625,Africa
Tadmur,Syria,34.5504092,38.2833374,55111,0.0101926447823643,10.192644782364368,1256410,55802,1969-02-05T09:00:00.000000000,34.55184555053711,38.36065673828125,Asia
Omsukchan,Russia,62.5332748,155.8000402,4201,0.0101843439042568,10.18434390425682,310326,19181,1956-07-25T18:00:00.000000000,62.601051330566406,155.78680419921875,Europe
Chersky,Russia,68.7500529,161.3300386,3707,0.0101840961724519,10.184096172451971,187169,4584,1951-07-28T03:00:00.000000000,68.78734588623047,161.4705810546875,Europe
Novolazarevskaya Station,Antarctica,-71.3012347,-11.8502129,70,0.0101800998672842,10.180099867284298,6454425,565,1950-03-12T18:00:00.000000000,-71.31809997558594,348.3333435058594,Antarctica
Arys,Kazakhstan,42.4368787,68.8048335,42648,0.0101361433044075,10.136143304407597,926640,9795,1953-05-09T12:00:00.000000000,42.42530822753906,68.72246551513672,Asia
Shendi,Sudan,16.6804922,33.4200166,186611,0.0101348273456096,10.134827345609663,2186490,30894,1960-07-28T21:00:00.000000000,16.76625633239746,33.55640411376953,Africa
Jyekundo,China,32.997718310014406,97.00673971886268,23000,0.0101178959012031,10.117895901203156,1330920,54604,1968-09-08T15:00:00.000000000,32.93497467041016,97.05882263183594,Asia
Govorovo,Russia,70.2113591,125.9932808,943,0.0101177478209137,10.117747820913792,163381,30792,1960-07-16T03:00:00.000000000,70.19332122802734,126.18881225585938,Europe
San Martín Base,Antarctica,-68.1163216,-67.0999976,20,0.01011623442173,10.116234421730042,6400405,18339,1956-04-11T12:00:00.000000000,-68.08435821533203,293.0696105957031,Antarctica
Burley,United States of America,42.5358132,-113.7918763,14042,0.0101105198264122,10.1105198264122,925260,11255,1953-11-08T00:00:00.000000000,42.49560546875,246.1764678955078,North America
Anadyr,Russia,64.7369904,177.4749963,10332,0.0101028336212039,10.1028336212039,264942,36810,1962-08-07T09:00:00.000000000,64.71001434326172,177.5274658203125,Europe
Neumayer Station III,Antarctica,-70.8903967,-7.838438,40,0.0100987255573272,10.09872555732727,6447896,566,1950-03-12T21:00:00.000000000,-70.89630889892578,352.1739196777344,Antarctica
Zouirat,Mauritania,22.7303813,-12.4833055,56345,0.0100972736254334,10.097273625433443,1848790,47090,1966-02-12T09:00:00.000000000,22.74165153503418,347.4505615234375,Africa
