city_name,country,city_lat,city_lon,population,max_precip_raw,max_precip,cell_idx,time_idx,timestamp,lat,lon
Mineiros,Brazil,-17.5695361,-52.5599807,38951,0.0870489776134491,87.0489776134491,4458736,35087,2092-01-04T00:00:00.000000000,-17.53954315185547,307.478271484375
Eldorado,Argentina,-26.2000171,-54.5999854,17365,0.08703670650720596,87.03670650720596,4937502,8348,2082-11-09T15:00:00.000000000,-26.186290740966797,305.3289489746094
Tandil,Argentina,-37.3200102,-59.1500436,104325,0.08700467646121979,87.00467646121979,5469723,6202,2082-02-14T09:00:00.000000000,-37.4340934753418,300.9973449707031
Busia,Uganda,0.4544444,34.0758333,47100,0.08698392659425735,86.98392659425735,3269569,32710,2091-03-12T21:00:00.000000000,0.3866432309150696,34.12822341918945
Huanghua,China,38.3704344,117.330037,120000,0.08697621524333954,86.97621524333954,1094645,21957,2087-07-07T18:00:00.000000000,38.277679443359375,117.3648681640625
Apolo,Bolivia,-14.7195809,-68.4199945,4189,0.08695757389068604,86.95757389068604,4285502,9689,2083-04-26T06:00:00.000000000,-14.657293319702148,291.5799255371094
Naypyidaw,Myanmar,19.7685029,96.1166727,930000,0.08695367723703384,86.95367723703384,2007035,12968,2084-06-09T03:00:00.000000000,19.85940170288086,96.19760131835938
Surat Thani,Thailand,9.1500991,99.3401273,157627,0.08686977624893188,86.86977624893188,2666975,25977,2088-11-21T06:00:00.000000000,9.103690147399902,99.35064697265625
Paysandú,Uruguay,-32.3299788,-58.0799797,79016,0.08685731142759323,86.85731142759323,5239588,21102,2087-03-22T21:00:00.000000000,-32.302284240722656,301.963623046875
Tebingtinggi,Indonesia,3.3303768,99.1300109,268043,0.08679435402154922,86.79435402154922,3054241,10775,2083-09-09T00:00:00.000000000,3.4094903469085693,99.10194396972656
Sarasota,United States of America,27.3361208,-82.530787,589959,0.08679425716400146,86.79425716400146,1606561,3580,2081-03-23T15:00:00.000000000,27.311071395874023,277.33258056640625
Pindamonhangaba,Brazil,-22.9199589,-45.4700259,132218,0.08677411824464798,86.77411824464798,4761790,17038,2085-10-30T21:00:00.000000000,-22.88224983215332,314.3899841308594
Gujrat,Pakistan,32.5799868,74.0800154,301506,0.08675619214773178,86.75619214773178,1343795,25055,2088-07-29T00:00:00.000000000,32.653778076171875,74.08536529541016
Vung Tau,Vietnam,10.3553744,107.0849776,248767,0.0867026150226593,86.7026150226593,2593680,21732,2087-06-09T15:00:00.000000000,10.228470802307129,107.14662170410156
Managua,Nicaragua,12.1549624,-86.2704375,920000,0.08669523894786835,86.69523894786835,2465315,23049,2087-11-21T06:00:00.000000000,12.267134666442871,273.6486511230469
Santiago,Dominican Republic,19.50001,-70.6700122,1550753,0.08668202906847,86.68202906847,2017214,30019,2090-04-10T12:00:00.000000000,19.71880531311035,289.5418395996094
Orongen Zizhiqi,China,50.5666667,123.7166756,40128,0.08666320145130157,86.66320145130157,638057,10380,2083-07-21T15:00:00.000000000,50.57996368408203,123.76991271972656
Mataram,Indonesia,-8.5795422,116.1350195,499409,0.08662701398134232,86.62701398134232,3903054,1135,2080-05-22T00:00:00.000000000,-8.68189811706543,116.12403106689453
Yopal,Colombia,5.3469991,-72.4059986,61029,0.08645173907279968,86.45173907279968,2919933,6707,2082-04-18T12:00:00.000000000,5.3778557777404785,287.65728759765625
Parachinar,Pakistan,33.8991828,70.1008268,55685,0.08643675595521927,86.43675595521927,1288597,16558,2085-08-31T21:00:00.000000000,33.84885787963867,70.04981231689453
Mbalmayo,Cameroon,3.5203911,11.5000109,80206,0.08642019331455231,86.42019331455231,3043162,18133,2086-03-16T18:00:00.000000000,3.5500876903533936,11.523500442504883
Zhaotang,China,27.3223312,103.7180692,809000,0.08635539561510086,86.35539561510086,1601251,33924,2091-08-11T15:00:00.000000000,27.381370544433594,103.67597961425781
Chumbicha,Argentina,-28.8666243,-66.2333063,2572,0.08635484427213669,86.35484427213669,5076566,14884,2085-02-03T15:00:00.000000000,-28.927942276000977,293.8144226074219
Fuan,China,27.0704265,119.6200264,92470,0.0862901583313942,86.2901583313942,1619357,18482,2086-04-29T09:00:00.000000000,27.029876708984375,119.69999694824219
Caxias do Sul,Brazil,-29.1799902,-51.1700397,381270,0.08626776933670044,86.26776933670044,5090641,20744,2087-02-06T03:00:00.000000000,-29.209138870239258,308.73419189453125
Mutare,Zimbabwe,-18.9700191,32.6500378,249365,0.086207814514637,86.207814514637,4545725,3029,2081-01-13T18:00:00.000000000,-19.08611488342285,32.783809661865234
Mayagüez,Puerto Rico,18.2015104,-67.1397109,291339,0.08618893474340439,86.18893474340439,2098395,34806,2091-11-29T21:00:00.000000000,18.312829971313477,292.763671875
Selma,United States of America,32.4075684,-87.0211589,20126,0.08617065101861954,86.17065101861954,1355468,20403,2086-12-25T12:00:00.000000000,32.4428825378418,272.9526062011719
Apucarana,Brazil,-23.5499979,-51.4700214,107085,0.08615661412477493,86.15661412477493,4803665,19894,2086-10-22T21:00:00.000000000,-23.655534744262695,308.4493713378906
Sakata,Japan,38.9200391,139.8500577,100446,0.08607268333435059,86.07268333435059,1068357,16181,2085-07-15T18:00:00.000000000,38.910369873046875,139.98631286621094
Langfang,China,39.5223101,116.6780533,810000,0.08605299144983292,86.05299144983292,1047804,31039,2090-08-16T00:00:00.000000000,39.40245819091797,116.850830078125
Dourados,Brazil,-22.2300268,-54.8099984,162202,0.0860339105129242,86.0339105129242,4719270,14899,2085-02-05T12:00:00.000000000,-22.108963012695312,305.2577209472656
Cotonou,Benin,6.3629803922426715,2.4043547908879517,762000,0.08601710200309753,86.01710200309753,2853653,9563,2083-04-10T12:00:00.000000000,6.2917399406433105,2.4853556156158447
Parma,Italy,44.8104289,10.3200313,166011,0.08600550889968872,86.00550889968872,833373,37269,2092-10-02T18:00:00.000000000,44.885765075683594,10.170278549194336
Hosapete,India,15.2803967,76.3750175,286007,0.08600199222564697,86.00199222564697,2284252,33989,2091-08-19T18:00:00.000000000,15.149384498596191,76.44527435302734
Sélibaby,Mauritania,15.1670187,-12.1833238,460,0.08597967773675919,85.97967773675919,2283200,7639,2082-08-13T00:00:00.000000000,15.219683647155762,347.86517333984375
Tengchong,China,25.0333157,98.4665889,126058,0.08597373217344284,85.97373217344284,1725200,21735,2087-06-10T00:00:00.000000000,24.991212844848633,98.42842102050781
Wilmington,United States of America,34.2255194,-77.9450204,161560,0.08589604496955872,85.89604496955872,1277667,23041,2087-11-20T06:00:00.000000000,34.13005065917969,281.9399108886719
Mbaïki,Central African Republic,3.8704214,17.999976,67132,0.0858752503991127,85.8752503991127,3018630,32822,2091-03-26T21:00:00.000000000,3.9015817642211914,18.014646530151367
Yuci,China,37.6823448,112.7280618,840000,0.08576889336109161,85.76889336109161,1115421,13482,2084-08-12T09:00:00.000000000,37.785587310791016,112.89156341552734
Chongjin,North Korea,41.7846188,129.79,672614,0.08570621907711029,85.70621907711029,957303,19548,2086-09-09T15:00:00.000000000,41.65201950073242,129.92774963378906
Rosário do Sul,Brazil,-30.2500024,-54.9200175,36721,0.08563574403524399,85.63574403524399,5138859,11441,2083-12-01T06:00:00.000000000,-30.193321228027344,305.15789794921875
Changchun,China,43.8669544,125.3380415,3183000,0.08553797751665115,85.53797751665115,873399,25293,2088-08-27T18:00:00.000000000,43.83128356933594,125.12859344482422
Sanniquellie,Liberia,7.3710001,-8.6849995,11415,0.08552808314561844,85.52808314561844,2787006,28488,2089-10-01T03:00:00.000000000,7.346221446990967,351.3050842285156
Ipú,Brazil,-4.3195955,-40.7200574,26678,0.08550986647605896,85.50986647605896,3610155,20881,2087-02-23T06:00:00.000000000,-4.323374271392822,319.30499267578125
Caacupé,Paraguay,-25.3870019,-57.1400005,21696,0.08545020967721939,85.45020967721939,4897122,34573,2091-10-31T18:00:00.000000000,-25.41300392150879,302.8602294921875
Tasikmalaya,Indonesia,-7.3254069,108.2146761,271143,0.08544763177633286,85.44763177633286,3818696,30110,2090-04-21T21:00:00.000000000,-7.416520118713379,108.09160614013672
Raub,Malaysia,3.7927,101.8423002,40024,0.08538700640201569,85.38700640201569,3029613,18958,2086-06-27T21:00:00.000000000,3.760984182357788,101.84403228759766
Youngstown,United States of America,41.0996993,-80.649739,311990,0.08534996956586838,85.34996956586838,977935,16616,2085-09-08T03:00:00.000000000,41.15992736816406,279.52789306640625
Yingkow,China,40.6722915,122.2780732,795000,0.08530645072460175,85.30645072460175,993559,4638,2081-08-02T21:00:00.000000000,40.738136291503906,122.42552947998047
Loikaw,Myanmar,19.6650001,97.2060036,17293,0.08529973030090332,85.29973030090332,2015069,4039,2081-05-20T00:00:00.000000000,19.71880531311035,97.26095581054688
Bauru,Brazil,-22.3300207,-49.0800122,335024,0.08527057617902756,85.27057617902756,4738673,2727,2080-12-07T00:00:00.000000000,-22.46045684814453,310.8497314453125
Padangpanjang,Indonesia,-0.4495992,100.4166508,44096,0.08527006953954697,85.27006953954697,3332021,7517,2082-07-28T18:00:00.000000000,-0.45694199204444885,100.35211181640625
Nowra,Australia,-34.8828463,150.6000476,94781,0.08522552996873856,85.22552996873856,5357574,26777,2089-03-01T06:00:00.000000000,-34.90333938598633,150.53298950195312
Lobatse,Botswana,-25.2196118,25.680024,69804,0.08515790104866028,85.15790104866028,4883181,20060,2086-11-12T15:00:00.000000000,-25.20210838317871,25.755939483642578
El Porvenir,Panama,9.5416864,-78.971963,10,0.08508755266666412,85.08755266666412,2637057,37463,2092-10-27T00:00:00.000000000,9.595782279968262,281.05401611328125
Kingston,Jamaica,17.9770766,-76.7674337,937700,0.08508051931858063,85.08051931858063,2122941,34631,2091-11-08T00:00:00.000000000,17.891036987304688,283.1941833496094
Ft.  Worth,United States of America,32.739977,-97.3400381,1440454,0.08505813777446747,85.05813777446747,1345513,6561,2082-03-31T06:00:00.000000000,32.653778076171875,262.6463317871094
New York,United States of America,40.72156174972766,-73.99571754361698,19040000,0.08503329753875732,85.03329753875732,1003324,7311,2082-07-03T00:00:00.000000000,40.52724075317383,286.27117919921875
Châu Đốc,Vietnam,10.7003921,105.1166739,70239,0.08499670773744583,84.99670773744583,2561867,17164,2085-11-15T15:00:00.000000000,10.720561981201172,105.18550872802734
Trois-Rivières,Canada,46.3499732,-72.5499492,119693,0.08498436212539673,84.98436212539673,779456,30949,2090-08-04T18:00:00.000000000,46.432334899902344,287.30767822265625
Baoshan,China,25.119977,99.1500097,1000000,0.0849815160036087,84.9815160036087,1706680,1671,2080-07-28T00:00:00.000000000,25.34270668029785,98.9610366821289
San Borja,Bolivia,-14.8196264,-66.8499612,19640,0.08497267961502075,84.97267961502075,4298411,37739,2092-11-30T12:00:00.000000000,-14.868189811706543,293.1500549316406
Bunia,Congo (Kinshasa),1.5604073,30.240004,96764,0.08491909503936768,84.91909503936768,3183148,6825,2082-05-03T06:00:00.000000000,1.5817222595214844,30.23771858215332
Keluang,Malaysia,2.038311,103.317869,169828,0.08491401374340057,84.91401374340057,3158988,15331,2085-03-31T12:00:00.000000000,1.9332160949707031,103.38902282714844
Xiangtai,China,37.0499724,114.5000288,611739,0.08483866602182388,84.83866602182388,1142483,33748,2091-07-20T15:00:00.000000000,37.15290069580078,114.64286041259766
Petatlán,Mexico,17.5204151,-101.2700308,31910,0.08482057601213455,84.82057601213455,2147458,1900,2080-08-25T15:00:00.000000000,17.4692440032959,258.7065734863281
Baltasar Brum,Uruguay,-30.7300248,-57.3199744,2517,0.0848090872168541,84.8090872168541,5166056,17579,2086-01-06T12:00:00.000000000,-30.75571060180664,302.6210021972656
Soledad,Colombia,10.9200169,-74.7699945,698852,0.08471745252609253,84.71745252609253,2559606,9986,2083-06-02T09:00:00.000000000,10.790861129760742,285.35809326171875
Barranquilla,Colombia,10.9619345,-74.8019127,1798000,0.08471745252609253,84.71745252609253,2559606,9986,2083-06-02T09:00:00.000000000,10.790861129760742,285.35809326171875
Bhilwara,India,25.3504281,74.6350203,389911,0.08471156656742096,84.71156656742096,1699050,27798,2089-07-06T21:00:00.000000000,25.48330307006836,74.77223205566406
Yaupi,Ecuador,-2.8543103,-77.9363387,293,0.08468365669250488,84.68365669250488,3506059,22558,2087-09-20T21:00:00.000000000,-2.847100019454956,282.0820007324219
Mirzapur,India,25.145376,82.5699882,245817,0.08468103408813477,84.68103408813477,1717615,19311,2086-08-11T00:00:00.000000000,25.13180923461914,82.6213607788086
Wausau,United States of America,44.9591537,-89.6299919,75422,0.08466782420873642,84.66782420873642,832657,19575,2086-09-13T00:00:00.000000000,44.95606231689453,270.2790832519531
Guiglo,Ivory Coast,6.5504645,-7.4899669,39134,0.08460697531700134,84.60697531700134,2839205,13810,2084-09-22T09:00:00.000000000,6.572934627532959,352.5188903808594
Vĩnh Long,Vietnam,10.256004,105.9640026,103314,0.08460645377635956,84.60645377635956,2593664,18491,2086-04-30T12:00:00.000000000,10.228470802307129,105.88235473632812
Attapu,Laos,14.8079971,106.8390005,4297,0.08458138257265091,84.58138257265091,2301745,26631,2089-02-11T00:00:00.000000000,14.868189811706543,106.77539825439453
Birmingham,United States of America,33.5300063,-86.8249952,1128047,0.08457116782665253,84.57116782665253,1296843,25492,2088-09-21T15:00:00.000000000,33.70825958251953,273.13043212890625
Joaçaba,Brazil,-27.1700354,-51.4999679,38876,0.08453816175460815,84.53816175460815,4991782,2614,2080-11-22T21:00:00.000000000,-27.240772247314453,308.4281005859375
Gulfport,United States of America,30.3675637,-89.0927637,82165,0.0845257118344307,84.5257118344307,1456040,16813,2085-10-02T18:00:00.000000000,30.33391761779785,270.9495849609375
Bahir Dar,Ethiopia,11.6000529,37.3832889,206748,0.08449795842170715,84.49795842170715,2502508,19222,2086-07-30T21:00:00.000000000,11.634446144104004,37.319034576416016
Nuevitas,Cuba,21.5456474,-77.2644418,54022,0.08449751138687134,84.49751138687134,1917960,14186,2084-11-08T09:00:00.000000000,21.476274490356445,282.7783508300781
Alexandria,Romania,43.97437013604364,25.329884897537326,49346,0.0844854861497879,84.4854861497879,867390,33657,2091-07-09T06:00:00.000000000,43.97187805175781,25.402124404907227
Pedro Juan Caballero,Paraguay,-22.5445813,-55.7599921,102787,0.08448543399572372,84.48543399572372,4746310,11215,2083-11-03T00:00:00.000000000,-22.60105323791504,304.1121520996094
Westport,New Zealand,-41.7638418,171.6027921,3900,0.0844477042555809,84.4477042555809,5647456,29163,2089-12-24T12:00:00.000000000,-41.79261779785156,171.6521759033203
Curitiba,Brazil,-25.4180671,-49.3219435,3084000,0.08440813422203064,84.40813422203064,4893512,14544,2084-12-23T03:00:00.000000000,-25.34270668029785,310.9090881347656
Pisa,Italy,43.7204696,10.4000264,203336,0.08439279347658157,84.39279347658157,880500,28419,2089-09-22T12:00:00.000000000,43.620384216308594,10.301204681396484
New Iberia,United States of America,30.0035807,-91.8183079,37540,0.08435047417879105,84.35047417879105,1469697,16808,2085-10-02T03:00:00.000000000,30.052722930908203,268.10968017578125
Coimbatore,India,11.0019062,76.9480753,1696000,0.08434250205755234,84.34250205755234,2538925,25756,2088-10-24T15:00:00.000000000,11.07205581665039,76.74356842041016
Lao Chi,Vietnam,22.5013513,103.9659948,67206,0.08433983474969864,84.33983474969864,1861594,22402,2087-09-01T09:00:00.000000000,22.46045684814453,103.89636993408203
Lautoka,Fiji,-17.6160966,177.4666247,55894,0.08428385853767395,84.28385853767395,4465513,24617,2088-06-04T06:00:00.000000000,-17.680139541625977,177.47337341308594
Dispur,India,26.144023,91.7666361,16140,0.08427751064300537,84.27751064300537,1666203,24663,2088-06-10T00:00:00.000000000,26.115991592407227,91.77436828613281
Bélabo,Cameroon,4.9336898,13.3000044,22553,0.0842772051692009,84.2772051692009,2945304,15402,2085-04-09T09:00:00.000000000,4.956063270568848,13.344316482543945
Mocimboa,Mozambique,-11.3195817,40.3499812,27909,0.08424220979213715,84.24220979213715,4071224,26155,2088-12-13T12:00:00.000000000,-11.282952308654785,40.355873107910156
Cao Bằng,Vietnam,22.6639981,106.2680046,41112,0.0842297375202179,84.2297375202179,1850060,32989,2091-04-16T18:00:00.000000000,22.67135238647461,106.2785873413086
Moranbah,Australia,-22.0015653,148.0380334,10000,0.08422818779945374,84.22818779945374,4713693,5826,2081-12-29T09:00:00.000000000,-22.038663864135742,148.0226593017578
Sibu,Malaysia,2.3029718,111.8430334,203832,0.0842224657535553,84.2224657535553,3124012,22646,2087-10-01T21:00:00.000000000,2.425307512283325,111.74400329589844
Muriaé,Brazil,-21.1300423,-42.3899813,91173,0.08415132015943527,84.15132015943527,4664713,22944,2087-11-08T03:00:00.000000000,-21.124780654907227,317.6524353027344
Cabo Frio,Brazil,-22.8899866,-42.0399768,261721,0.08414899557828903,84.14899557828903,4761827,22993,2087-11-14T06:00:00.000000000,-22.88224983215332,317.86236572265625
Pittsburgh,United States of America,40.4319445,-80.0019313,1838000,0.08410325646400452,84.10325646400452,1000442,28046,2089-08-06T21:00:00.000000000,40.597537994384766,279.8019714355469
Kasaji,Congo (Kinshasa),-10.3662032,23.4499792,11969,0.08408500254154205,84.08500254154205,4012205,12222,2084-03-07T21:00:00.000000000,-10.369068145751953,23.509235382080078
Palma,Spain,39.5742627,2.654246,375773,0.08407175540924072,84.07175540924072,1038220,22670,2087-10-04T21:00:00.000000000,39.61335754394531,2.496532678604126
Grand Bassam,Ivory Coast,5.2003919,-3.7499884,73772,0.08406760543584824,84.06760543584824,2935373,13376,2084-07-30T03:00:00.000000000,5.166959285736084,356.2097473144531
Arusha,Tanzania,-3.3600158,36.6699991,341136,0.08406737446784973,84.06737446784973,3547302,20823,2087-02-16T00:00:00.000000000,-3.4797890186309814,36.5829963684082
Las Tablas,Panama,7.7603906,-80.28002,11358,0.08401350677013397,84.01350677013397,2762512,24859,2088-07-04T12:00:00.000000000,7.6977152824401855,279.7276611328125
San Juan Bautista,Paraguay,-26.6799878,-57.1500106,7882,0.08397327363491058,83.97327363491058,4962906,21387,2087-04-27T12:00:00.000000000,-26.678382873535156,302.9171142578125
Labé,Guinea,11.3199925,-12.3000092,140575,0.08391302824020386,83.91302824020386,2524311,25063,2088-07-30T00:00:00.000000000,11.353251457214355,347.7381896972656
Joaquín V. González,Argentina,-25.083341,-64.1833539,13376,0.08390629291534424,83.90629291534424,4878547,15099,2085-03-02T12:00:00.000000000,-25.06151008605957,295.8944091796875
Koror,Palau,7.3452264,134.4695009,11200,0.08390394598245621,83.90394598245621,2788884,8489,2082-11-27T06:00:00.000000000,7.2759222984313965,134.42845153808594
Mossendjo,Congo (Brazzaville),-2.9396281,12.7199882,30936,0.08388490974903107,83.88490974903107,3512284,21082,2087-03-20T09:00:00.000000000,-2.9876976013183594,12.753623008728027
Bandung,Indonesia,-6.9480834,107.5680667,2394000,0.08387194573879242,83.87194573879242,3799790,8933,2083-01-21T18:00:00.000000000,-7.135324954986572,107.57396697998047
St. Joseph,United States of America,39.7690312,-94.8463918,78012,0.0838673934340477,83.8673934340477,1031687,1434,2080-06-28T09:00:00.000000000,39.82425308227539,265.1114196777344
Zhanyi,China,25.6004645,103.8166499,652604,0.08372990787029266,83.72990787029266,1699349,22005,2087-07-13T18:00:00.000000000,25.48330307006836,103.95878601074219
Maridi,South Sudan,4.9151121,29.4769498,14224,0.0837278962135315,83.7278962135315,2950377,2113,2080-09-21T06:00:00.000000000,4.8857645988464355,29.407407760620117
Abohar,India,30.126337570600114,74.18234179634925,130603,0.08372514694929123,83.72514694929123,1467851,11049,2083-10-13T06:00:00.000000000,30.052722930908203,74.24737548828125
Nakhon Pathom,Thailand,13.8179971,100.0639986,117927,0.08369927108287811,83.69927108287811,2366482,21638,2087-05-28T21:00:00.000000000,13.813708305358887,100.09191131591797
Kuala Lipis,Malaysia,4.1840011,102.0420006,15448,0.0836896300315857,83.6896300315857,3005051,34905,2091-12-12T06:00:00.000000000,4.112477779388428,102.11256408691406
Ilorin,Nigeria,8.4919561,4.54805,771000,0.0836753249168396,83.6753249168396,2707484,21240,2087-04-09T03:00:00.000000000,8.471001625061035,4.6391754150390625
Mikumi,Tanzania,-7.3996142,36.9800061,16780,0.0836680456995964,83.6680456995964,3817765,5416,2081-11-08T03:00:00.000000000,-7.416520118713379,37.02289962768555
Cobija,Bolivia,-11.0205201,-68.7688265,44437,0.08365442603826523,83.65442603826523,4060854,7948,2082-09-20T15:00:00.000000000,-11.07205581665039,291.1623840332031
Colima,Mexico,19.2299748,-103.7200104,223287,0.08363810181617737,83.63810181617737,2041015,25347,2088-09-03T12:00:00.000000000,19.297012329101562,256.1881103515625
Thika,Kenya,-1.039589,37.0900252,99322,0.08359373360872269,83.59373360872269,3371904,22759,2087-10-16T00:00:00.000000000,-1.0193321704864502,37.13385772705078
Shuangyashan,China,46.6704187,131.3500081,500000,0.0835876315832138,83.5876315832138,770905,19559,2086-09-11T00:00:00.000000000,46.64323425292969,131.159423828125
Nangong,China,37.3703921,115.3700016,82386,0.08358468860387802,83.58468860387802,1133438,36679,2092-07-21T00:00:00.000000000,37.36379623413086,115.45816802978516
Maringá,Brazil,-23.4095414,-51.9299675,328335,0.08358438313007355,83.58438313007355,4792272,34623,2091-11-07T00:00:00.000000000,-23.444639205932617,308.1387939453125
Manchester,United States of America,42.9959918,-71.4552873,196566,0.083553247153759,83.553247153759,901251,24768,2088-06-23T03:00:00.000000000,43.1282958984375,288.5096740722656
Kavieng,Papua New Guinea,-2.5812843,150.8129765,19728,0.08347906917333603,83.47906917333603,3489297,34439,2091-10-15T00:00:00.000000000,-2.6362037658691406,150.7698516845703
Itabuna,Brazil,-14.7896024,-39.2800161,221938,0.08344276994466782,83.44276994466782,4290152,20785,2087-02-11T06:00:00.000000000,-14.727591514587402,320.818603515625
Morioka,Japan,39.7200161,141.1300313,295172,0.0834164097905159,83.4164097905159,1030697,22375,2087-08-29T00:00:00.000000000,39.82425308227539,141.01670837402344
Caratinga,Brazil,-19.7900207,-42.1399966,60066,0.0834059789776802,83.4059789776802,4585226,32110,2090-12-27T21:00:00.000000000,-19.71880531311035,317.8685302734375
Cabinda,Angola,-5.5596232,12.1899947,91791,0.08339732885360718,83.39732885360718,3693423,6734,2082-04-21T21:00:00.000000000,-5.588752269744873,12.174273490905762
Goldsboro,United States of America,35.3851386,-77.9930536,47602,0.08337995409965515,83.37995409965515,1223894,34123,2091-09-05T12:00:00.000000000,35.325130462646484,281.96929931640625
Mapai,Mozambique,-22.8426509,31.9630513,201,0.08335721492767334,83.35721492767334,4754941,35043,2091-12-29T12:00:00.000000000,-22.81195068359375,31.96875
Bandar Lampung,Indonesia,-5.4280728,105.2680521,865000,0.08335447311401367,83.35447311401367,3680190,21027,2087-03-13T12:00:00.000000000,-5.3778557777404785,105.3476791381836
Bandar Lampung,Indonesia,-5.4496041,105.3000219,881801,0.08335447311401367,83.35447311401367,3680190,21027,2087-03-13T12:00:00.000000000,-5.3778557777404785,105.3476791381836
Jackson,United States of America,32.2988153,-90.1849968,250902,0.08332156389951706,83.32156389951706,1365336,12333,2084-03-21T18:00:00.000000000,32.23198699951172,269.7820739746094
Capitão Poço,Brazil,-1.7496232,-47.0900045,32704,0.08330320566892624,83.30320566892624,3431417,6719,2082-04-20T00:00:00.000000000,-1.7926186323165894,312.89117431640625
Auckland,New Zealand,-36.8480549,174.763027,1377200,0.08322393149137497,83.22393149137497,5441435,35339,2092-02-04T12:00:00.000000000,-36.80140686035156,174.91458129882812
North Shore,New Zealand,-36.7912685,174.7758388,205605,0.08322393149137497,83.22393149137497,5441435,35339,2092-02-04T12:00:00.000000000,-36.80140686035156,174.91458129882812
São Carlos,Brazil,-22.0200138,-47.8899815,205035,0.08318954706192017,83.18954706192017,4707689,35229,2092-01-21T18:00:00.000000000,-21.8980655670166,311.99383544921875
Accra,Ghana,5.5519805,-0.2186616,2121000,0.0831279382109642,83.1279382109642,2920900,1562,2080-07-14T09:00:00.000000000,5.3778557777404785,359.7019958496094
Iwo,Nigeria,7.6299593,4.1799926,250443,0.08308533579111099,83.08533579111099,2758916,25667,2088-10-13T12:00:00.000000000,7.6977152824401855,4.289361476898193
Sotouboua,Togo,8.5570021,0.9849965,21054,0.08305840194225311,83.05840194225311,2698137,30062,2090-04-15T21:00:00.000000000,8.61159896850586,1.0068846940994263
Manica,Mozambique,-18.9696057,32.8799979,4000,0.08304424583911896,83.04424583911896,4541671,512,2080-03-05T03:00:00.000000000,-19.015817642211914,32.928993225097656
Kissimmee,United States of America,28.2920573,-81.4077806,225494,0.08304042369127274,83.04042369127274,1553248,25275,2088-08-25T12:00:00.000000000,28.36555290222168,278.6833190917969
Yogyakarta,Indonesia,-7.7799528,110.3750093,636660,0.0830119401216507,83.0119401216507,3851646,20471,2087-01-03T00:00:00.000000000,-7.908611297607422,110.42662048339844
Xaignabouri,Laos,19.2504645,101.7500577,16200,0.082976333796978,82.976333796978,2039282,36261,2092-05-29T18:00:00.000000000,19.297012329101562,101.76237487792969
Linfen,China,36.0822875,111.5180582,834000,0.08295899629592896,82.95899629592896,1185174,1749,2080-08-06T18:00:00.000000000,36.16871643066406,111.5064926147461
Timika,Indonesia,-4.5496073,136.88998,26021,0.08294988423585892,82.94988423585892,3622336,22938,2087-11-07T09:00:00.000000000,-4.534270763397217,136.91802978515625
Tuscaloosa,United States of America,33.2251154,-87.5441761,121373,0.0829455778002739,82.9455778002739,1319481,15410,2085-04-10T09:00:00.000000000,33.21616744995117,272.32757568359375
Anlu,China,31.2699892,113.670002,71198,0.08294495195150375,82.94495195150375,1407184,25096,2088-08-03T03:00:00.000000000,31.31810188293457,113.70679473876953
El Progreso,Guatemala,14.92229409124964,-90.01620820480316,147197,0.08294203132390976,82.94203132390976,2299399,21769,2087-06-14T06:00:00.000000000,14.938488006591797,269.9160461425781
Kanye,Botswana,-24.9696012,25.339993,46831,0.08291976898908615,82.91976898908615,4872042,23961,2088-03-14T06:00:00.000000000,-24.991212844848633,25.382131576538086
Enid,United States of America,36.395542,-97.8780931,46138,0.08286534249782562,82.86534249782562,1177238,18511,2086-05-03T00:00:00.000000000,36.37961196899414,262.1382141113281
Libenge,Congo (Kinshasa),3.6604342,18.6199898,27053,0.08286503702402115,82.86503702402115,3038327,29968,2090-04-04T03:00:00.000000000,3.6203866004943848,18.61313819885254
Taree,Australia,-31.8976021,152.4618461,44182,0.08282482624053955,82.82482624053955,5221666,3485,2081-03-11T18:00:00.000000000,-31.950790405273438,152.45782470703125
Canoinhas,Brazil,-26.1799666,-50.4000092,41498,0.08280859887599945,82.80859887599945,4933897,8775,2083-01-02T00:00:00.000000000,-26.115991592407227,309.6275939941406
Goiânia,Brazil,-16.7180814,-49.3019705,2022000,0.08280454576015472,82.80454576015472,4400442,14408,2084-12-06T03:00:00.000000000,-16.555360794067383,310.75311279296875
Sumenep,Indonesia,-7.0049096,113.8496293,84656,0.08279593288898468,82.79593288898468,3790399,36399,2092-06-16T00:00:00.000000000,-6.994727611541748,113.84809875488281
Huangshi,China,30.2200016,115.0999922,688090,0.08279296010732651,82.79296010732651,1454562,7313,2082-07-03T06:00:00.000000000,30.33391761779785,115.005859375
Kibuye,Rwanda,-2.050002,29.3499996,48024,0.08274976164102554,82.74976164102554,3442546,8368,2082-11-12T03:00:00.000000000,-2.0035150051116943,29.37898063659668
Svobodnyy,Russia,51.4061762,128.1311865,63620,0.08274874091148376,82.74874091148376,611260,33807,2091-07-28T00:00:00.000000000,51.42354965209961,128.2459259033203
Kiama,Australia,-34.7095752,150.8400329,10379,0.08270800858736038,82.70800858736038,5348102,408,2080-02-21T03:00:00.000000000,-34.69244384765625,150.872314453125
Perth,Australia,-31.9530688,115.8380529,1532000,0.08267989754676819,82.67989754676819,5224648,36226,2092-05-25T09:00:00.000000000,-32.021087646484375,115.9469223022461
Akron,United States of America,41.0703988,-81.519996,703200,0.08266597986221313,82.66597986221313,977927,10193,2083-06-28T06:00:00.000000000,41.15992736816406,278.49786376953125
