city_name,country,city_lat,city_lon,population,max_wind_raw_ctrl,max_wind_ctrl,cell_idx_ctrl,time_idx_ctrl,timestamp_ctrl,lat_ctrl,lon_ctrl,max_wind_raw_ssp,max_wind_ssp,cell_idx_ssp,time_idx_ssp,timestamp_ssp,lat_ssp,lon_ssp,wind_diff,continent
Popondetta,Papua New Guinea,-8.7691947,148.2484082,28198,5.125871658325195,18.453137969970705,3912750,10985,1953-10-05T06:00:00.000000000,-8.822495460510254,148.31752014160156,5.132061004638672,18.47541961669922,3912750,32129,2090-12-30T06:00:00.000000000,-8.822495460510254,148.31752014160156,0.0222816467285156,Oceania
Abakan,Russia,53.7036845,91.445002,167289,13.276537895202637,47.79553642272949,538171,21242,1957-04-09T09:00:00.000000000,53.81370544433594,91.38728332519533,13.282156944274902,47.81576499938965,538172,504,2080-03-04T03:00:00.000000000,53.81370544433594,91.5606918334961,0.020228576660159,Europe
San Javier,Bolivia,-16.2896142,-62.50002,4210,10.511316299438477,37.840738677978514,4383477,51532,1967-08-21T15:00:00.000000000,-16.2741641998291,297.5213623046875,10.516669273376465,37.86000938415528,4383477,22340,2087-08-24T15:00:00.000000000,-16.2741641998291,297.5213623046875,0.0192707061767691,South America
Ouésso,Congo (Brazzaville),1.6099909,16.0500175,28320,6.02167558670044,21.67803211212158,3177904,50024,1967-02-14T03:00:00.000000000,1.652021050453186,15.987311363220217,6.026580333709717,21.69568920135498,3182950,17787,2086-02-01T12:00:00.000000000,1.5817222595214844,16.117273330688477,0.0176570892333991,Africa
Guider,Cameroon,9.9303874,13.940017,84647,8.618682861328125,31.02725830078125,2615322,24108,1958-04-02T15:00:00.000000000,9.87697696685791,14.003496170043944,8.623403549194336,31.04425277709961,2610749,15260,2085-03-22T15:00:00.000000000,9.94727611541748,13.937007904052734,0.0169944763183629,Africa
Fort Portal,Uganda,0.6710041,30.2750016,42670,7.590688228607178,27.32647762298584,3243993,1274,1950-06-09T09:00:00.000000000,0.7381370663642883,30.306121826171875,7.595175266265869,27.34263095855713,3243993,27529,2089-06-03T06:00:00.000000000,0.7381370663642883,30.306121826171875,0.016153335571289,Africa
Río Verde,Chile,-52.6499788,-71.4666045,358,21.2747859954834,76.58922958374023,6025774,6864,1952-05-08T03:00:00.000000000,-52.618629455566406,288.4701538085937,21.278240203857425,76.60166473388672,6025774,8736,2082-12-28T03:00:00.000000000,-52.618629455566406,288.4701538085937,0.0124351501464872,South America
Kindia,Guinea,10.0600177,-12.8699744,117062,7.7262372970581055,27.81445426940918,2610409,53501,1968-04-23T18:00:00.000000000,10.017574310302734,347.15411376953125,7.729583263397217,27.82649974822998,2610409,12813,2084-05-20T18:00:00.000000000,10.017574310302734,347.15411376953125,0.0120454788208022,Africa
Barinas,Venezuela,8.5999776,-70.250012,284289,6.136224269866943,22.090407371521,2711171,44332,1965-03-04T15:00:00.000000000,8.471001625061035,289.71649169921875,6.139540195465088,22.10234470367432,2711172,32630,2091-03-02T21:00:00.000000000,8.471001625061035,289.7938232421875,0.0119373321533196,South America
Needles,United States of America,34.8484271,-114.6133507,6974,13.83113956451416,49.79210243225098,1242421,9310,1953-03-09T21:00:00.000000000,34.90333938598633,245.4441680908203,13.83370876312256,49.80135154724121,1242421,28407,2089-09-21T00:00:00.000000000,34.90333938598633,245.4441680908203,0.0092491149902329,North America
Semarang,Indonesia,-6.9646716,110.4180736,1396000,15.59657859802246,56.147682952880864,3776115,38182,1963-01-25T21:00:00.000000000,-6.7838311195373535,110.53030395507812,15.599139213562012,56.15690116882325,3776114,37937,2092-12-25T06:00:00.000000000,-6.7838311195373535,110.4545440673828,0.0092182159423828,Asia
Ghardaia,Algeria,32.4899923,3.6699979,125480,17.772777557373047,63.98199920654297,1356297,37707,1962-11-27T12:00:00.000000000,32.372581481933594,3.604368925094605,17.77497673034668,63.989916229248045,1346434,3075,2081-01-19T12:00:00.000000000,32.58348083496094,3.727161884307861,0.0079170227050724,Africa
Watertown,United States of America,43.9751569,-75.9110619,33821,13.247718811035156,47.69178771972656,869284,41172,1964-02-03T15:00:00.000000000,43.97187805175781,284.0667724609375,13.249431610107422,47.69795379638672,869284,20164,2086-11-25T15:00:00.000000000,43.97187805175781,284.0667724609375,0.0061660766601576,North America
Biharamulo,Tanzania,-2.6296212,31.3100162,34038,6.148905754089356,22.13606071472168,3482650,37137,1962-09-17T06:00:00.000000000,-2.5659050941467285,31.298076629638672,6.150525093078613,22.14189033508301,3482650,25379,2088-09-07T12:00:00.000000000,-2.5659050941467285,31.298076629638672,0.0058296203613288,Africa
Mendefera,Eritrea,14.8859764,38.8163281,257390,9.843972206115724,35.438299942016606,2300936,26979,1959-03-27T12:00:00.000000000,14.868189811706545,38.91891860961914,9.845590591430664,35.44412612915039,2296648,9483,2083-03-31T12:00:00.000000000,14.938488006591797,38.955223083496094,0.0058261871337847,Africa
Moss,Norway,59.436978,10.6691573,36901,16.38592529296875,58.989331054687504,386332,41129,1964-01-29T06:00:00.000000000,59.3673095703125,10.636363983154297,16.387432098388672,58.99475555419922,386332,29362,2090-01-18T09:00:00.000000000,59.3673095703125,10.636363983154297,0.0054244995117187,Europe
Jefferson City,United States of America,38.5766234,-92.173325,55139,11.624963760375977,41.84986953735352,1081127,18054,1956-03-06T21:00:00.000000000,38.629173278808594,267.7959289550781,11.626457214355469,41.855245971679686,1081127,24178,2088-04-10T09:00:00.000000000,38.629173278808594,267.7959289550781,0.0053764343261661,North America
Korla,China,41.7299968,86.150028,613000,18.64728546142578,67.13022766113282,956967,53941,1968-06-17T18:00:00.000000000,41.65201950073242,86.22832489013672,18.64840507507324,67.13425827026367,956967,18634,2086-05-18T09:00:00.000000000,41.65201950073242,86.22832489013672,0.0040306091308508,Asia
Abeokuta,Nigeria,7.1604273,3.3500175,593100,6.943613529205322,24.99700870513916,2796616,56068,1969-03-10T15:00:00.000000000,7.135324954986572,3.347421884536743,6.944676399230957,25.000835037231447,2791888,30452,2090-06-03T15:00:00.000000000,7.205623626708984,3.3502538204193115,0.0038263320922879,Africa
International Falls,United States of America,48.6011277,-93.4108464,15240,13.801907539367676,49.68686714172363,703829,57935,1969-10-30T00:00:00.000000000,48.61159896850586,266.6610412597656,13.80236530303955,49.68851509094238,703829,26256,2088-12-26T03:00:00.000000000,48.61159896850586,266.6610412597656,0.00164794921875,North America
Trat,Thailand,12.2370031,102.5090016,21590,9.573750495910645,34.46550178527832,2467646,58112,1969-11-21T03:00:00.000000000,12.196836471557615,102.55625915527344,9.573673248291016,34.465223693847655,2467646,3096,2081-01-22T03:00:00.000000000,12.196836471557615,102.55625915527344,-0.0002780914306654,Asia
Puerto Heath,Bolivia,-12.499613,-68.6665686,10,7.866148948669434,28.31813621520996,4150191,37315,1962-10-09T12:00:00.000000000,-12.478031158447266,291.3008117675781,7.86552619934082,28.315894317626952,4150192,30702,2090-07-04T21:00:00.000000000,-12.478031158447266,291.3821105957031,-0.0022418975830085,South America
Sobral,Brazil,-3.6900215,-40.3500283,157996,8.911633491516113,32.08188056945801,3561057,2237,1950-10-07T18:00:00.000000000,-3.6203866004943848,319.7810363769531,8.910055160522461,32.07619857788086,3570909,31805,2090-11-19T18:00:00.000000000,-3.760984182357788,319.7156677246094,-0.0056819915771484,South America
Parepare,Indonesia,-4.0166683,119.6333073,87776,11.614996910095217,41.813988876342776,3582928,1928,1950-08-30T03:00:00.000000000,-3.971880435943604,119.60912322998048,11.61336898803711,41.8081283569336,3582928,31144,2090-08-29T03:00:00.000000000,-3.971880435943604,119.60912322998048,-0.0058605194091754,Asia
Caicó,Brazil,-6.4596199,-37.10002,54934,10.3341064453125,37.202783203125,3759885,36965,1962-08-26T18:00:00.000000000,-6.502635955810547,322.9278564453125,10.332045555114746,37.195363998413086,3755116,2119,2080-09-22T00:00:00.000000000,-6.432337284088135,322.88348388671875,-0.0074192047119154,South America
Thanjavur,India,10.7704136,79.1500419,219571,11.80382251739502,42.49376106262207,2566070,52424,1967-12-11T03:00:00.000000000,10.650263786315918,79.27626037597656,11.801573753356934,42.48566551208496,2566069,11429,2083-11-29T18:00:00.000000000,10.650263786315918,79.19682312011719,-0.0080955505371136,Asia
Lensk,Russia,60.7252714,114.94703,25589,9.800776481628418,35.2827953338623,352456,21231,1957-04-08T00:00:00.000000000,60.773284912109375,114.85713958740234,9.798519134521484,35.27466888427735,352457,34306,2091-09-28T09:00:00.000000000,60.773284912109375,115.07142639160156,-0.0081264495849566,Europe
Ferkessédougou,Ivory Coast,9.6004075,-5.2000291,62008,8.203227043151855,29.53161735534668,2633406,1238,1950-06-04T21:00:00.000000000,9.666080474853516,354.8212585449219,8.200139999389648,29.52050399780273,2637998,36326,2092-06-06T21:00:00.000000000,9.595782279968262,354.8257751464844,-0.0111133575439481,Africa
Katoomba,Australia,-33.706949,150.320013,22076,12.49538803100586,44.98339691162109,5300182,30858,1960-07-24T09:00:00.000000000,-33.637962341308594,150.29776000976562,12.492254257202148,44.97211532592774,5300182,31288,2090-09-16T03:00:00.000000000,-33.637962341308594,150.29776000976562,-0.0112815856933536,Oceania
Lonquimay,Chile,-38.4333272,-71.2332854,10237,8.658373832702637,31.170145797729493,5511324,42490,1964-07-17T09:00:00.000000000,-38.41827774047852,288.7804870605469,8.654951095581055,31.1578239440918,5514273,23357,2087-12-29T18:00:00.000000000,-38.48857498168945,288.80596923828125,-0.0123218536376938,South America
Maiduguri,Nigeria,11.851906,13.1580671,896000,8.288667678833008,29.83920364379883,2479888,33313,1961-05-27T06:00:00.000000000,11.985939979553224,13.249550819396973,8.284920692443848,29.825714492797854,2479888,36131,2092-05-13T12:00:00.000000000,11.985939979553224,13.249550819396973,-0.0134891510009751,Africa
Tatarsk,Russia,55.2219381,75.9665153,25150,12.210211753845217,43.95676231384277,495393,40870,1963-12-27T21:00:00.000000000,55.289981842041016,76.08433532714844,12.205703735351562,43.94053344726563,495392,21354,2087-04-23T09:00:00.000000000,55.289981842041016,75.90361785888672,-0.0162288665771441,Europe
Šiauliai,Lithuania,55.9386385,23.3250256,133528,15.120037078857422,54.43213348388672,477352,28794,1959-11-09T09:00:00.000000000,55.92266845703125,23.55828285217285,15.115023612976074,54.41408500671387,477352,19943,2086-10-29T00:00:00.000000000,55.92266845703125,23.55828285217285,-0.0180484771728544,Europe
Bria,Central African Republic,6.5333079,21.9832987,29027,7.72535514831543,27.811278533935543,2834830,15243,1955-03-21T12:00:00.000000000,6.572934627532959,21.91435813903809,7.720206260681152,27.79274253845215,2839596,3451,2081-03-07T12:00:00.000000000,6.502635955810547,22.046979904174805,-0.0185359954833934,Africa
Newark,United States of America,40.7004214,-74.1700053,280123,22.18236541748047,79.8565155029297,1000490,34964,1961-12-19T15:00:00.000000000,40.597537994384766,285.91229248046875,22.17688751220703,79.83679504394532,1000490,20921,2087-02-28T06:00:00.000000000,40.597537994384766,285.91229248046875,-0.0197204589843806,North America
Usolye Sibirskoye,Russia,52.7649821,103.6449808,85900,14.605002403259276,52.5780086517334,567686,3938,1951-05-08T09:00:00.000000000,52.82952499389648,103.67729949951172,14.599245071411133,52.55728225708008,567686,7347,2082-07-07T12:00:00.000000000,52.82952499389648,103.67729949951172,-0.020726394653316,Europe
Russas,Brazil,-4.9400228,-37.9799921,39465,9.434672355651855,33.96482048034668,3654043,22444,1957-09-06T15:00:00.000000000,-4.956063270568848,321.9686889648437,9.428309440612791,33.94191398620605,3654043,22957,2087-11-09T18:00:00.000000000,-4.956063270568848,321.9686889648437,-0.0229064941406278,South America
Tizimín,Mexico,21.1304273,-88.1499789,41993,9.586138725280762,34.51009941101074,1933541,21020,1957-03-12T15:00:00.000000000,21.195077896118164,271.83111572265625,9.579636573791504,34.48669166564942,1933541,29517,2090-02-06T18:00:00.000000000,21.195077896118164,271.83111572265625,-0.0234077453613252,North America
Virginia,United States of America,47.5236741,-92.5364036,8709,12.337369918823242,44.41453170776367,742314,49158,1966-10-28T21:00:00.000000000,47.48681640625,267.4876708984375,12.330358505249023,44.38929061889649,742314,11100,2083-10-19T15:00:00.000000000,47.48681640625,267.4876708984375,-0.0252410888671832,North America
Lower Hutt,New Zealand,-41.2037449,174.9123119,102400,22.964298248291016,82.67147369384766,5619680,31529,1960-10-16T06:00:00.000000000,-41.089630126953125,174.85714721679688,22.957183837890625,82.64586181640625,5628062,11029,2083-10-10T18:00:00.000000000,-41.3005256652832,174.8350067138672,-0.0256118774414062,Oceania
Puerto Pinasco,Paraguay,-22.6400277,-57.7899974,500,11.204148292541504,40.334933853149415,4750138,21581,1957-05-21T18:00:00.000000000,-22.67135238647461,302.1829528808594,11.196876525878906,40.308755493164064,4750138,21829,2087-06-21T18:00:00.000000000,-22.67135238647461,302.1829528808594,-0.0261783599853515,South America
Yarumal,Colombia,7.0305902,-75.5904871,35315,3.850632667541504,13.862277603149414,2809785,1812,1950-08-15T15:00:00.000000000,6.994727611541748,284.4303894042969,3.8430380821228014,13.83493709564209,2809785,7452,2082-07-20T15:00:00.000000000,6.994727611541748,284.4303894042969,-0.0273405075073238,South America
Minna,Nigeria,9.6199929,6.5500288,291905,8.260893821716309,29.73921775817871,2624385,46834,1966-01-11T09:00:00.000000000,9.736379623413086,6.6753926277160645,8.253146171569824,29.71132621765137,2624383,35893,2092-04-13T18:00:00.000000000,9.736379623413086,6.518324375152588,-0.0278915405273423,Africa
Santarém,Brazil,-2.4332507,-54.6999793,230428,8.629279136657715,31.065404891967773,3471459,28588,1959-10-14T15:00:00.000000000,-2.355008840560913,305.2518005371094,8.620898246765137,31.03523368835449,3471458,31599,2090-10-25T00:00:00.000000000,-2.355008840560913,305.17987060546875,-0.0301712036132819,South America
Orlando,United States of America,28.5119227,-81.3819762,1350000,19.21272850036621,69.16582260131837,1556773,7741,1952-08-25T18:00:00.000000000,28.29525375366211,278.4693908691406,19.203962326049805,69.1342643737793,1539180,25275,2088-08-25T12:00:00.000000000,28.646747589111328,278.7229309082031,-0.0315582275390653,North America
Kilosa,Tanzania,-6.8395967,36.9900313,91889,7.311720371246338,26.322193336486816,3775145,16591,1955-09-06T00:00:00.000000000,-6.7838311195373535,37.04545593261719,7.302074909210205,26.28746967315674,3779896,22669,2087-10-04T18:00:00.000000000,-6.854129791259766,37.0008430480957,-0.0347236633300767,Africa
Hlatikulu,eSwatini,-26.96081493079398,31.31013696846293,2748,10.047521591186523,36.17107772827149,4974630,30850,1960-07-23T09:00:00.000000000,-26.959577560424805,31.36515045166016,10.037055015563965,36.13339805603027,4978233,1139,2080-05-22T12:00:00.000000000,-27.02987670898437,31.299999237060547,-0.037679672241218,Africa
Gedaref,Sudan,14.0399815,35.3800004,201282,10.514703750610352,37.85293350219727,2343997,47868,1966-05-20T15:00:00.000000000,14.165202140808104,35.31855773925781,10.504149436950684,37.81493797302246,2357008,18948,2086-06-26T15:00:00.000000000,13.954305648803713,35.46961212158203,-0.0379955291748075,Africa
Nenjiang,China,49.1799813,125.2300199,87236,11.813525199890137,42.52869071960449,684054,9664,1953-04-23T03:00:00.000000000,49.17398834228516,125.23076629638672,11.802644729614258,42.48952102661133,684054,36146,2092-05-15T09:00:00.000000000,49.17398834228516,125.23076629638672,-0.0391696929931626,Asia
Marrupa,Mozambique,-13.1983817,37.4994576,8762,9.51329517364502,34.247862625122075,4191165,34514,1961-10-24T09:00:00.000000000,-13.181018829345703,37.4931640625,9.502077102661133,34.20747756958008,4195552,34113,2091-09-04T06:00:00.000000000,-13.251317977905272,37.445255279541016,-0.0403850555419964,Africa
Sing Buri,Thailand,14.886999,100.4010036,20046,8.993484497070312,32.37654418945313,2301669,58112,1969-11-21T03:00:00.000000000,14.868189811706545,100.40074920654295,8.982220649719238,32.33599433898926,2297380,8782,2083-01-02T21:00:00.000000000,14.938488006591797,100.4104461669922,-0.0405498504638686,Asia
Chur,Switzerland,46.8500202,9.5000297,38293,4.100491523742676,14.761769485473634,765110,17099,1955-11-08T12:00:00.000000000,46.78382873535156,9.59612274169922,4.089076995849609,14.720677185058594,762637,15723,2085-05-19T12:00:00.000000000,46.854129791259766,9.466019630432127,-0.0410923004150394,Europe
Cáceres,Brazil,-16.0500423,-57.5100145,85274,8.604351043701172,30.97566375732422,4370886,44956,1965-05-21T15:00:00.000000000,-16.063268661499023,302.55682373046875,8.592910766601562,30.934478759765625,4370886,13999,2084-10-16T00:00:00.000000000,-16.063268661499023,302.55682373046875,-0.0411849975585951,South America
An Nasiriyah,Iraq,31.0429488,46.2675529,451547,15.48613166809082,55.75007400512696,1423378,24794,1958-06-27T09:00:00.000000000,30.96660804748535,46.27962112426758,15.47461223602295,55.70860404968262,1423379,27121,2089-04-13T06:00:00.000000000,30.96660804748535,46.38625717163086,-0.0414699554443416,Asia
Gusau,Nigeria,12.1704057,6.6599963,226857,8.828426361083984,31.782334899902345,2475353,46834,1966-01-11T09:00:00.000000000,12.056239128112791,6.549865245819092,8.816213607788086,31.73836898803711,2462023,4263,2081-06-17T00:00:00.000000000,12.267134666442873,6.729729652404785,-0.0439659118652357,Africa
Pontiac,United States of America,42.6518526,-83.2902238,67994,13.693109512329102,49.29519424438477,920057,6639,1952-04-10T00:00:00.000000000,42.63620376586914,276.7698974609375,13.680378913879396,49.24936408996582,917345,836,2080-04-14T15:00:00.000000000,42.70650100708008,276.64697265625,-0.0458301544189438,North America
Yellowknife,Canada,62.4420142,-114.3969814,19234,13.973267555236816,50.30376319885254,315468,1958,1950-09-02T21:00:00.000000000,62.39015579223633,245.7430725097656,13.959989547729492,50.25596237182617,315467,2414,2080-10-28T21:00:00.000000000,62.39015579223633,245.5163726806641,-0.0478008270263714,North America
San Ramon,Peru,-11.1296191,-75.3400114,14708,3.51122784614563,12.640420246124268,4060773,34189,1961-09-13T18:00:00.000000000,-11.07205581665039,284.6938781738281,3.4974799156188965,12.590927696228029,4065278,31637,2090-10-29T18:00:00.000000000,-11.14235496520996,284.7069396972656,-0.0494925498962395,South America
Kualakapuas,Indonesia,-2.983715131744292,114.38447569161237,35632,6.132139205932617,22.075701141357424,3513687,17424,1955-12-19T03:00:00.000000000,-2.98769760131836,114.4202880859375,6.11777925491333,22.02400531768799,3508716,31282,2090-09-15T09:00:00.000000000,-2.917398929595948,114.40064239501952,-0.0516958236694335,Asia
Belgrano II Base,Antarctica,-77.8663208,-34.6166832,100,22.680896759033203,81.65122833251954,6537348,4484,1951-07-15T15:00:00.000000000,-77.85588073730469,325.4237365722656,22.66629409790039,81.59865875244141,6537348,35709,2092-03-21T18:00:00.000000000,-77.85588073730469,325.4237365722656,-0.0525695800781278,Antarctica
Slyudyanka,Russia,51.6538355,103.6988277,18809,8.776412963867188,31.59508666992188,604494,45033,1965-05-31T06:00:00.000000000,51.63444519042969,103.74545288085938,8.761310577392578,31.54071807861328,602297,33345,2091-05-31T06:00:00.000000000,51.70474243164063,103.77049255371094,-0.0543685913085987,Europe
Zaraza,Venezuela,9.3403976,-65.3200029,41483,7.992135047912598,28.77168617248536,2655636,41534,1964-03-19T21:00:00.000000000,9.314586639404297,294.6875,7.97700309753418,28.71721115112305,2655636,35558,2092-03-02T21:00:00.000000000,9.314586639404297,294.6875,-0.0544750213623075,South America
Lubango,Angola,-14.9100085,13.4900187,125632,9.65352725982666,34.75269813537598,4299369,45162,1965-06-16T09:00:00.000000000,-14.938488006591797,13.516791343688965,9.63791561126709,34.696496200561526,4303656,22571,2087-09-22T12:00:00.000000000,-15.008787155151367,13.445378303527832,-0.0562019348144531,Africa
Nkhata Bay,Malawi,-11.5996163,34.3000146,22108,12.428796768188477,44.74366836547852,4093587,16588,1955-09-05T15:00:00.000000000,-11.634446144104004,34.343162536621094,12.412151336669922,44.68374481201172,4093587,30502,2090-06-09T21:00:00.000000000,-11.634446144104004,34.343162536621094,-0.0599235534668025,Africa
Happy Valley - Goose Bay,Canada,53.2999882,-60.2999992,7572,13.57314109802246,48.86330795288086,554012,29143,1959-12-23T00:00:00.000000000,53.32161712646485,299.7718505859375,13.555140495300291,48.798505783081055,554012,35292,2092-01-29T15:00:00.000000000,53.32161712646485,299.7718505859375,-0.0648021697998046,North America
Cerro de Pasco,Peru,-10.6900077,-76.2699805,137232,7.390642642974853,26.60631351470948,4038176,1517,1950-07-09T18:00:00.000000000,-10.720561981201172,283.6749267578125,7.37222146987915,26.53999729156494,4033647,22628,2087-09-29T15:00:00.000000000,-10.650263786315918,283.662841796875,-0.0663162231445362,South America
Ust-Nera,Russia,64.5665873,143.1999825,9148,6.494203567504883,23.37913284301758,267723,4480,1951-07-15T03:00:00.000000000,64.56941986083984,143.36065673828125,6.475494384765625,23.31177978515625,269188,615,2080-03-18T00:00:00.000000000,64.4991226196289,143.2152557373047,-0.0673530578613288,Europe
Sarh,Chad,9.1499699,18.3900297,169196,9.079520225524902,32.68627281188965,2656709,47931,1966-05-28T12:00:00.000000000,9.244288444519045,18.49956703186035,9.060731887817385,32.61863479614258,2656706,27603,2089-06-12T12:00:00.000000000,9.244288444519045,18.26539421081543,-0.0676380157470717,Africa
Kamina,Congo (Kinshasa),-8.730024,25.0099873,128803,6.765488624572754,24.35575904846192,3906521,50027,1967-02-14T12:00:00.000000000,-8.752196311950684,24.90517234802246,6.74658727645874,24.287714195251464,3906523,17875,2086-02-12T12:00:00.000000000,-8.752196311950684,25.06034469604492,-0.0680448532104556,Africa
Tokar,Sudan,18.4333309,37.7332934,73202,16.42190933227539,59.118873596191406,2091401,39841,1963-08-21T06:00:00.000000000,18.38312721252441,37.74193572998047,16.40291976928711,59.0505111694336,2087313,27889,2089-07-18T06:00:00.000000000,18.453426361083984,37.77886581420898,-0.0683624267578082,Africa
Bensonville,Liberia,6.433299,-10.6000015,4089,6.244631767272949,22.48067436218262,2853479,42516,1964-07-20T15:00:00.000000000,6.362038612365723,349.3718566894531,6.224506378173828,22.408222961425786,2853479,25299,2088-08-28T12:00:00.000000000,6.362038612365723,349.3718566894531,-0.0724514007568331,Africa
Al Hillah,Iraq,32.4721381,44.4217224,594605,14.471024513244627,52.09568824768066,1350091,38877,1963-04-22T18:00:00.000000000,32.513179779052734,44.562042236328125,14.45088005065918,52.02316818237305,1350091,1756,2080-08-07T15:00:00.000000000,32.513179779052734,44.562042236328125,-0.0725200653076143,Asia
Ulkan,Russia,55.900398,107.7833329,10,9.483020782470703,34.138874816894536,477809,47776,1966-05-09T03:00:00.000000000,55.92266845703125,107.66870880126952,9.462785720825195,34.0660285949707,479767,31354,2090-09-24T09:00:00.000000000,55.85237121582031,107.81632995605467,-0.0728462219238323,Europe
Janaúba,Brazil,-15.7996183,-43.3099768,56572,8.829086303710938,31.784710693359376,4358367,57043,1969-07-10T12:00:00.000000000,-15.852372169494627,316.7422180175781,8.808758735656738,31.71153144836426,4358366,31590,2090-10-23T21:00:00.000000000,-15.852372169494627,316.6572265625,-0.0731792449951171,South America
Palmas,Brazil,-10.2377356,-48.2877867,235315,9.896970748901367,35.62909469604492,4002188,13619,1954-08-30T12:00:00.000000000,-10.15817165374756,311.6842041015625,9.876269340515137,35.55456962585449,4006745,30915,2090-07-31T12:00:00.000000000,-10.228470802307127,311.7207946777344,-0.0745250701904325,South America
Suihua,China,46.6304212,126.9799906,252245,14.26546859741211,51.3556869506836,775850,52141,1967-11-05T18:00:00.000000000,46.50263595581055,126.83788299560548,14.244396209716797,51.27982635498047,775850,9825,2083-05-13T06:00:00.000000000,46.50263595581055,126.83788299560548,-0.0758605957031264,Asia
Roura,France,4.7299813,-52.3300206,2229,6.585582733154297,23.70809783935547,2963865,46973,1966-01-28T18:00:00.000000000,4.745166778564453,307.7156982421875,6.563782691955566,23.62961769104004,2963865,11860,2084-01-22T15:00:00.000000000,4.745166778564453,307.7156982421875,-0.0784801483154318,Europe
Zhanyi,China,25.6004645,103.8166499,652604,14.18679428100586,51.0724594116211,1688303,3633,1951-03-31T06:00:00.000000000,25.69420051574707,103.71055603027344,14.164685249328612,50.992866897583006,1688305,35633,2092-03-12T06:00:00.000000000,25.69420051574707,103.90641784667967,-0.0795925140380902,Asia
Wangaratta,Australia,-36.3600171,146.3,14022,13.056282997131348,47.00261878967285,5419785,49552,1966-12-17T03:00:00.000000000,-36.3093147277832,146.3671875,13.033825874328612,46.92177314758301,5422855,29449,2090-01-29T06:00:00.000000000,-36.37961196899414,146.32333374023438,-0.0808456420898409,Oceania
Frauenfeld,Switzerland,47.55261942265613,8.904888469310368,21979,13.605124473571776,48.9784481048584,740564,3191,1951-02-04T00:00:00.000000000,47.48681640625,8.866994857788086,13.58266258239746,48.89758529663086,738132,20434,2086-12-29T09:00:00.000000000,47.5571174621582,8.881579399108887,-0.0808628082275433,Europe
Araouane,Mali,18.9000208,-3.5299502,4026,13.621231079101562,49.036431884765626,2062400,10493,1953-08-04T18:00:00.000000000,18.945518493652344,356.4532165527344,13.598567962646484,48.95484466552735,2062401,33888,2091-08-07T03:00:00.000000000,18.945518493652344,356.5418701171875,-0.0815872192382798,Africa
Kadugli,Sudan,11.0099597,29.700037,176931,10.658315658569336,38.36993637084961,2547355,38497,1963-03-06T06:00:00.000000000,10.931458473205566,29.57484436035156,10.635117530822754,38.28642311096191,2547355,35729,2092-03-24T06:00:00.000000000,10.931458473205566,29.57484436035156,-0.0835132598876953,Africa
Juazeiro do Norte,Brazil,-7.2100134,-39.3200137,225230,9.727462768554688,35.018865966796874,3802592,22435,1957-09-05T12:00:00.000000000,-7.135324954986572,320.7438659667969,9.704252243041992,34.93530807495117,3802592,22572,2087-09-22T15:00:00.000000000,-7.135324954986572,320.7438659667969,-0.0835578918457002,South America
Port-Menier,Canada,49.8225777,-64.347995,263,26.95481300354004,97.03732681274414,661949,22908,1957-11-03T15:00:00.000000000,49.8769760131836,295.6695556640625,26.930015563964844,96.94805603027343,664252,26353,2089-01-07T06:00:00.000000000,49.806678771972656,295.625,-0.0892707824707059,North America
Riga,Latvia,56.9500238,24.0999654,742572,20.33439064025879,73.20380630493165,446598,40066,1963-09-18T09:00:00.000000000,57.04745101928711,23.97463035583496,20.3094482421875,73.114013671875,446598,32251,2091-01-14T12:00:00.000000000,57.04745101928711,23.97463035583496,-0.0897926330566463,Europe
Courtenay,Canada,49.6833356,-124.9999777,32793,17.54883575439453,63.17580871582032,666171,52980,1968-02-18T15:00:00.000000000,49.73637771606445,235.06065368652344,17.523801803588867,63.085686492919926,666171,23154,2087-12-04T09:00:00.000000000,49.73637771606445,235.06065368652344,-0.0901222229003906,North America
Ufa,Russia,54.7919207,56.0380854,1018000,12.350236892700195,44.46085281372071,515390,28636,1959-10-20T15:00:00.000000000,54.58699417114258,56.33858108520508,12.324015617370604,44.36645622253418,515387,19939,2086-10-28T12:00:00.000000000,54.58699417114258,55.80708694458008,-0.0943965911865305,Europe
Mejillones,Chile,-23.0999996,-70.4499998,2041,15.471990585327148,55.69916610717774,4773011,36985,1962-08-29T06:00:00.000000000,-23.0931453704834,289.4874572753906,15.445290565490724,55.6030460357666,4773011,19530,2086-09-07T09:00:00.000000000,-23.0931453704834,289.4874572753906,-0.0961200714111356,South America
Tena,Ecuador,-0.9795927,-77.8099899,31126,4.234870433807373,15.245533561706544,3370281,37285,1962-10-05T18:00:00.000000000,-0.9490333795547484,282.17938232421875,4.207756996154785,15.147925186157227,3375363,32470,2091-02-10T21:00:00.000000000,-1.0193321704864502,282.2598571777344,-0.0976083755493171,South America
Kerewan,The Gambia,13.4939971,-16.0949965,2751,8.373440742492676,30.144386672973635,2391248,7663,1952-08-16T00:00:00.000000000,13.462214469909668,343.8609313964844,8.345970153808594,30.04549255371094,2386876,3267,2081-02-12T12:00:00.000000000,13.532512664794922,343.8461608886719,-0.0988941192626953,Africa
