start,end,duration_hours,mean_cf,min_cf,mean_cf_ma,mean_solar_cf,mean_wind_cf,severity,year
1979-02-04 22:00:00,1979-02-06 19:00:00,46,0.0400790540739114,0.0020819106171838,0.0463746332053531,0.0558781251311302,0.0185280752546609,0.9163635126000736,1979
1982-12-29 17:00:00,1982-12-31 23:00:00,55,0.0437007145788308,0.0078286917492193,0.046487603151374,0.028055340051651,0.0650420383887088,0.8964606981643048,1982
1980-12-20 14:00:00,1980-12-22 14:00:00,49,0.0420580189681219,0.0103451999220997,0.0485349521192649,0.0243609584867954,0.066197969019413,0.8791570705620232,1980
1981-10-21 22:00:00,1981-10-24 18:00:00,69,0.0475132091308431,0.0018073116196319,0.0485633246142837,0.0619532689452171,0.0278159970060942,0.8615885699718201,1981
1980-03-08 16:00:00,1980-03-11 03:00:00,60,0.0457354333257079,0.0031329508032649,0.055795377682896,0.0641051605343818,0.0206779051730607,0.8558740004575232,1980
1984-11-05 21:00:00,1984-11-08 12:00:00,64,0.0473580935885303,0.0044779944363981,0.0509589570862524,0.0577758513391017,0.0331475772756211,0.8090820103340599,1984
1983-03-18 10:00:00,1983-03-20 10:00:00,49,0.0439349945348649,0.0012267818902619,0.048311517652146,0.0463016778230667,0.0407066720121718,0.7871852677916177,1983
1979-01-21 14:00:00,1979-01-23 16:00:00,51,0.0448641763223227,0.0085383854985375,0.0500298462696208,0.0373903438448905,0.0550589891982839,0.7719270075615389,1979
1981-02-15 17:00:00,1981-02-17 03:00:00,35,0.0389580628704545,0.0048022472374141,0.0569025184934642,0.0541505701839923,0.0182344750600292,0.7364677995340893,1981
1983-12-11 03:00:00,1983-12-13 21:00:00,67,0.0492748519916747,0.0087796520870178,0.0511195184129282,0.0398912206292152,0.062074748759574,0.7185849165577934,1983
1979-01-04 22:00:00,1979-01-06 10:00:00,37,0.040688911733545,0.004747773181647,0.0529463271281596,0.032210785895586,0.0522536311219347,0.7145102658588329,1979
1983-02-26 12:00:00,1983-02-28 10:00:00,47,0.0452890993122899,0.0035351913962513,0.0515831256318332,0.0407401360571384,0.051494188923785,0.6914123323223703,1983
1979-01-08 17:00:00,1979-01-09 17:00:00,25,0.0324777750876618,0.0088963187120389,0.0503151799822364,0.0185250639915466,0.0515101981606889,0.6880556228084549,1979
1984-01-28 02:00:00,1984-01-30 07:00:00,54,0.0474767179258067,0.0100419892854988,0.0511109738641607,0.0435047857463359,0.0528946965140231,0.6762572320064364,1984
1983-12-01 01:00:00,1983-12-02 14:00:00,38,0.0438838429474478,0.003025128963869,0.0495895371333757,0.0494878850877285,0.0362395607727639,0.6124139679969814,1983
1984-11-26 10:00:00,1984-11-27 12:00:00,27,0.0374445438897937,0.0038166308356449,0.0494460047683388,0.0375249162316322,0.0373349093059276,0.6089973149755677,1984
1984-11-19 05:00:00,1984-11-21 13:00:00,57,0.0493257351856139,0.0114576469019521,0.047746862757871,0.0386310182511806,0.0639140336437428,0.6084330944200043,1984
1981-11-08 18:00:00,1981-11-10 01:00:00,32,0.0411691349880391,0.0014375588768161,0.0549406312405612,0.0356531105935573,0.0486933529535506,0.6025876803827481,1981
